학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000011957,성신여자고등학교,고등학교,1936-04-28,사립,본교,운영,서울특별시 성북구 돈암동 산11-269,서울특별시 성북구 동소문로26가길 80 (돈암동),7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2022-10-06,37.59349704,127.0226632,2023-03-22
B000011314,서울문화고등학교,고등학교,1984-05-07,공립,본교,운영,서울특별시 도봉구 방학동 723-17,서울특별시 도봉구 마들로 598 . 서울문화고등학교 (방학동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.66342759,127.0476788,2023-03-22
B000011348,서울공업고등학교,고등학교,1899-05-05,공립,본교,운영,서울특별시 동작구 대방동 390-5,서울특별시 동작구 대방동1길 46 . 서울공업고등학교 (대방동),7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2022-10-06,37.50125175,126.9223834,2023-03-22
B000011961,영훈고등학교,고등학교,1973-03-02,사립,본교,운영,서울특별시 강북구 미아동 471-2,서울특별시 강북구 도봉로13가길 19 (미아동. 영훈학교),7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2022-10-06,37.61359434,127.0277394,2023-03-22
B000011996,광성고등학교,고등학교,1894-04-06,사립,본교,운영,서울특별시 마포구 신수동 91-20,서울특별시 마포구 신수로8길 20 (신수동),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.54879699,126.9366887,2023-03-22
B000011322,미래산업과학고등학교,고등학교,1994-03-01,사립,본교,운영,서울특별시 노원구 중계동 369-3,서울특별시 노원구 덕릉로82길 54 (중계동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.65904944,127.0790031,2023-03-22
B000012016,동양고등학교,고등학교,1953-05-19,사립,본교,운영,서울특별시 강서구 가양동 1464,서울특별시 강서구 허준로 50 (가양동.동양고등학교),7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2022-10-06,37.56893352,126.8475353,2023-03-22
B000013478,금천고등학교,고등학교,1985-05-06,공립,본교,운영,서울특별시 금천구 시흥동 산24-4,서울특별시 금천구 시흥대로38길 26 (시흥동.금천고등학교),7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2022-10-06,37.44480673,126.905668,2023-03-22
B000011318,영신간호비즈니스고등학교,고등학교,1993-05-08,사립,본교,운영,서울특별시 노원구 중계동 118,서울특별시 노원구 중계로16나길 13 영신간호비즈니스고등학교 (중계동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.65273814,127.083205,2023-03-22
B000013483,미림여자고등학교,고등학교,1979-05-31,사립,본교,운영,서울특별시 관악구 신림동 1557-1,서울특별시 관악구 호암로 546 .  미림여자고등학교 (신림동),7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2022-10-06,37.46740652,126.9326337,2023-03-22
B000013489,보인고등학교,고등학교,1908-06-08,사립,본교,운영,서울특별시 송파구 오금동 162,서울특별시 송파구 오금로49길 18 . 보인고등학교 (오금동),7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2022-10-06,37.49721807,127.1383815,2023-03-22
B000011994,중앙여자고등학교,고등학교,1940-10-10,사립,본교,운영,서울특별시 서대문구 북아현동 190-1,서울특별시 서대문구 북아현로11가길 7 (북아현동),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.56209451,126.9525925,2023-03-22
B000011993,한성고등학교,고등학교,1928-09-25,사립,본교,운영,서울특별시 서대문구 북아현동 170-1,서울특별시 서대문구 북아현로1길 24 (북아현동),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.55973279,126.9544615,2023-03-22
B000011313,성암국제무역고등학교,고등학교,1960-10-01,사립,본교,운영,서울특별시 강북구 미아동 320-1,서울특별시 강북구 도봉로29길 52 (미아동. 성암국제무역고등학교),7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2022-10-06,37.62089331,127.024471,2023-03-22
B000013467,하나고등학교,고등학교,2010-03-02,사립,본교,운영,서울특별시 은평구 진관동 134-2,서울특별시 은평구 연서로 535 . 하나고등학교 (진관동),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.64130051,126.9370617,2023-03-22
B000012006,목동고등학교,고등학교,1990-09-14,사립,본교,운영,서울특별시 양천구 신정동 325-8,서울특별시 양천구 목동동로2길 68 . 목동고등학교 (신정동),7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2022-10-06,37.50878128,126.860143,2023-03-22
B000012077,문정고등학교,고등학교,2008-03-01,공립,본교,운영,서울특별시 송파구 문정동 90,서울특별시 송파구 송이로34길 62 (문정동.문정고등학교),7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2022-10-06,37.48467577,127.1271371,2023-03-22
B000011344,유한공업고등학교,고등학교,1964-05-05,사립,본교,운영,서울특별시 구로구 항동 1-7,서울특별시 구로구 경인로 8 (항동. 유한공업고등학교),7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2022-10-06,37.48791416,126.8233682,2023-03-22
B000011796,서울외국어고등학교,고등학교,1993-10-05,사립,본교,운영,서울특별시 도봉구 창동 35,서울특별시 도봉구 덕릉로66길 22 (창동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.64528363,127.0519514,2023-03-22
B000012034,관악고등학교,고등학교,1974-03-01,공립,본교,운영,서울특별시 영등포구 양평동2가 12-1,서울특별시 영등포구 영등포로6길 26 (양평동2가),7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2022-10-06,37.52144634,126.8829505,2023-03-22
B000011791,서울예술고등학교,고등학교,1953-03-21,사립,본교,운영,서울특별시 종로구 평창동 217,서울특별시 종로구 평창문화로 70 (평창동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2022-10-06,37.60569641,126.9689097,2023-03-22
B000011801,서울공연예술고등학교,고등학교,1966-10-02,사립,본교,운영,서울특별시 구로구 궁동 147-1,서울특별시 구로구 오리로22나길 16-26 . 서울공연예술고등학교 (궁동),7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2022-10-06,37.50008478,126.8325569,2023-03-22
B000011985,은평고등학교,고등학교,2009-03-01,공립,본교,운영,서울특별시 은평구 구산동 164,서울특별시 은평구 갈현로15길 47 (구산동. 은평고등학교),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.6090751,126.9057368,2023-03-22
B000012000,신목고등학교,고등학교,1987-05-28,공립,본교,운영,서울특별시 양천구 신정동 330-3,서울특별시 양천구 안양천로 739 (신정동.신목고등학교),7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2022-10-06,37.51261089,126.8737362,2023-03-22
B000012074,잠실고등학교,고등학교,1983-04-04,공립,본교,운영,서울특별시 송파구 신천동 17-1,서울특별시 송파구 올림픽로33길 71 . 잠실고등학교 (신천동),7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2022-10-06,37.5224532,127.1061269,2023-03-22
B000011293,성동공업고등학교,고등학교,1944-04-01,공립,본교,운영,서울특별시 중구 흥인동 1-1,서울특별시 중구 다산로 290 (흥인동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2022-10-06,37.56850068,127.0172917,2023-03-22
B000011804,국립국악고등학교,고등학교,1972-09-09,국립,본교,운영,서울특별시 강남구 개포동 1272,서울특별시 강남구 개포로22길 65 (개포동. 국립국악고등학교),7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2022-10-06,37.47642432,127.051273,2023-03-22
B000011296,리라아트고등학교,고등학교,1952-05-20,사립,본교,운영,서울특별시 중구 예장동 8-40,서울특별시 중구 소파로2길 24 (예장동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2022-10-06,37.55711546,126.988252,2023-03-22
B000011976,영신여자고등학교,고등학교,1987-05-08,사립,본교,운영,서울특별시 노원구 중계동 118,서울특별시 노원구 중계로16나길 13 . 영신여자고등학교 (중계동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.65232025,127.0832893,2023-03-22
B000013449,이화여자고등학교,고등학교,1886-05-31,사립,본교,운영,서울특별시 중구 정동 32-1,서울특별시 중구 정동길 . 26 (정동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2022-10-06,37.56472348,126.970326,2023-03-22
B000011980,한국삼육고등학교,고등학교,1949-11-13,사립,본교,운영,서울특별시 노원구 공릉동 26-38,서울특별시 노원구 화랑로 815 (공릉동),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.64052437,127.1084289,2023-03-22
B000013471,숭문고등학교,고등학교,1946-08-28,사립,본교,운영,서울특별시 마포구 대흥동 28-14,서울특별시 마포구 숭문길 99 (숭문중고등학교. 대흥동),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.55087275,126.9457596,2023-03-22
B000011965,창동고등학교,고등학교,2002-03-01,공립,본교,운영,서울특별시 도봉구 창동 694-10,서울특별시 도봉구 노해로62길 7 (창동. 창동고등학교),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.65079797,127.0385983,2023-03-22
B000011330,세명컴퓨터고등학교,고등학교,1974-07-12,사립,본교,운영,서울특별시 은평구 불광동 445-35,서울특별시 은평구 통일로92가길 33 (불광동.세명컴퓨터고등학교),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.62755921,126.9235283,2023-03-22
B000011972,서라벌고등학교,고등학교,1956-03-05,사립,본교,운영,서울특별시 노원구 중계동 313,서울특별시 노원구 한글비석로5길 18 . (중계1동 313. 서라벌고등학교),7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2022-10-06,37.64510755,127.0754098,2023-03-22
B000011918,대신고등학교,고등학교,1938-04-05,사립,본교,운영,서울특별시 종로구 행촌동 171-1,서울특별시 종로구 사직로 9 (행촌동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2022-10-06,37.57361482,126.962019,2023-03-22
B000011951,혜원여자고등학교,고등학교,1973-03-05,사립,본교,운영,서울특별시 중랑구 망우동 519,서울특별시 중랑구 봉우재로58길 39 (망우동),7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2022-10-06,37.59312555,127.096809,2023-03-22
B000011793,대원외국어고등학교,고등학교,1984-03-02,사립,본교,운영,서울특별시 광진구 중곡동 176-124,서울특별시 광진구 용마산로22길 26 . 대원외국어고등학교 (중곡동),7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2022-10-06,37.5636165,127.0891701,2023-03-22
B000012017,영일고등학교,고등학교,1975-05-15,사립,본교,운영,서울특별시 강서구 등촌동 525,서울특별시 강서구 등촌로51가길 26 . 영일고등학교 (등촌동),7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2022-10-06,37.54777198,126.8617019,2023-03-22
B000012058,서문여자고등학교,고등학교,1973-05-23,사립,본교,운영,서울특별시 서초구 방배동 1514,서울특별시 서초구 동광로12길 84(방배동) . 서문여자고등학교 (방배동. 서문여자중고등학교),7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2022-10-06,37.48953343,126.9854276,2023-03-22
B000011950,송곡여자고등학교,고등학교,1973-05-24,사립,본교,운영,서울특별시 중랑구 망우동 252-1,서울특별시 중랑구 양원역로 67 . 송곡여자고등학교 (망우동),7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2022-10-06,37.60676073,127.1047379,2023-03-22
B000011294,한양공업고등학교,고등학교,1945-09-01,사립,본교,운영,서울특별시 중구 신당동 224-2,서울특별시 중구 을지로 299 . 한양공업고등학교 (신당동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2022-10-06,37.56537604,127.0116174,2023-03-22
