Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ
15,50000,85,427809,2.8,107.1,104.8,105.2,108.2660515,188.5,79900,0.547777763,0.75,성북구,아파트,202110,1276.565406,369.1681017,279.8670252
29,67000,95.28,480432,3.2,85.4,90.9,87.8,121.3103757,84.4,97500,0.925952435,1.5,양천구,아파트,201512,1245.604129,380.5311235,2882.626545
15,25000,84.55,319965,4.1,90.4,95.3,91,107.6345984,91.7,37650,1.034444912,1.25,강북구,아파트,201703,1385.992373,164.5740999,930.4404656
19,24500,84.9,376908,3.2,76.1,82.6,80.3,114.3446379,73.7,34750,1.152715206,2.75,마포구,아파트,201304,968.6832866,281.1154382,1998.010762
4,35000,59.75,462235,4.5,93.9,98,94.1,94.7869102,106.1,61811.11,0.750835745,1.5,양천구,아파트,201803,475.8510641,189.4053511,2486.800826
15,20000,59.98,570666,3,81.4,86.6,84.9,115.7564906,77.5,30358.33,0.893936142,2,강서구,아파트,201411,892.7824643,653.5600689,2856.596123
9,49000,59.99,292890,3.2,89.1,94,90.3,112.5772286,91.2,85000,0.98515111,1.25,성동구,아파트,201612,412.6587376,159.9421612,2633.034869
16,35000,59.99,431427,3.9,95.7,99.7,97.9,83.64705882,122.2,67720,0.632663653,1.5,성북구,아파트,201907,344.5426953,221.9494727,1174.43707
31,43000,71.64,455764,3.1,97.5,100.5,98.8,102.1764706,129.5,106150,0.695242113,1.25,양천구,아파트,201911,254.7859928,351.6103809,1565.827546
32,30000,96.65,662392,2.7,78,84.3,81.7,120.4399633,74.7,82200,0.880896449,2.5,송파구,아파트,201310,256.5527779,241.2149504,3888.567273
21,18500,49.5,572940,3,85.4,90.8,87.6,123.1663685,84.8,20033.33,0.887204028,1.5,노원구,아파트,201511,1051.938309,223.214588,922.7361747
29,20000,49.94,555097,3.6,91,95.9,91.6,107.4712644,93.4,33391.67,0.754199704,1.25,노원구,아파트,201705,448.6999437,203.8975262,1283.844594
10,29950,84.99,356181,2.7,78,84.3,81.7,120.4399633,74.7,42960,1.193560839,2.5,도봉구,아파트,201310,380.5989071,125.9771284,1871.057704
42,40000,49.98,531575,3.4,98,101.1,99.1,112.0392157,131.7,218666.67,1.327495552,1.25,강남구,아파트,201912,638.4186066,470.0675515,1640.058333
23,46000,59.96,279374,2.7,109.8,110.3,113.7,82.88235294,152.8,95033.33,0.819153786,3.5,성동구,아파트,202305,133.0685273,194.803518,1791.530426
16,29000,84.91,366312,3.7,73.9,80.5,77.9,114.4420929,77.1,48950,1.460874796,3.25,광진구,아파트,201203,255.5877992,371.1978494,1457.561768
17,40000,84.69,658553,3.1,80.8,86.6,84.5,114.4583706,77.1,49926,1.191436661,2.25,송파구,아파트,201409,859.1017689,156.8441406,2685.008146
34,75000,84.96,531575,3.4,98,101.1,99.1,112.0392157,131.7,301600,1.327495552,1.25,강남구,아파트,201912,508.7335108,223.1399453,4139.782329
12,65000,114.67,144865,3.1,100.4,99.3,100.2,120.7096307,151.9,81000,1.950992478,0.5,종로구,아파트,202008,624.6636776,181.8370034,515.9319591
36,22000,82.65,373359,4,82.9,88.1,85.7,120.9302326,79.4,35737.5,1.64356611,1.75,영등포구,아파트,201503,304.1903893,498.7994634,3488.922167
3,16000,24.57,549396,4.1,90.4,95.3,91,107.6345984,91.7,17500,1.37598654,1.25,강남구,오피스텔,201703,1402.560715,399.9489759,5506.742912
35,43000,75.79,435952,4.2,90.8,95.6,91.3,107.678729,92,106333.33,1.057025018,1.25,서초구,아파트,201704,142.9370066,152.3266968,1442.935887
2,45150,59.91,335066,4.3,104.9,102.3,102.2,119.4605358,169.3,92000,0.840610671,0.5,동대문구,아파트,202103,404.2149562,379.3216613,1551.936299
42,68000,107.31,419614,4.5,98.5,98.3,99.5,104.1001451,135.1,211150,1.072431676,0.5,서초구,아파트,202005,533.6474473,163.3879329,1157.906576
23,43000,84.78,356671,3.9,83.3,88.3,85.9,122.2271914,80.2,51950,1.574977344,1.75,광진구,아파트,201504,473.6965501,249.9593282,765.2577839
36,8500,50.64,468983,3.6,92.2,96.5,92.3,101.8534863,98,14000,0.817232189,1.25,양천구,연립다세대,201708,1947.482514,263.5160348,2047.247506
31,10000,51.4,674828,3.2,72.6,78.9,75.8,112.3748322,80.6,56816.67,1.204402566,3,송파구,아파트,201105,0,503.6539468,2880.42543
14,36000,84.97,557563,3.3,72.7,79.5,76.5,114.0993271,80.1,75566.67,0.942714751,3.25,강남구,아파트,201107,779.1653192,349.3068215,5249.78935
18,18000,84.09,415245,3.5,73.1,79.9,77.7,113.8095779,78,29000,1.46554327,3.25,중랑구,아파트,201201,643.4166389,171.0544669,1478.049884
15,49000,84.79,489798,4.5,98.5,98.3,99.5,104.1001451,135.1,86525,1.03196725,0.5,관악구,아파트,202005,960.6325095,163.9403375,3779.106308
11,19000,84.99,482586,3.2,72.6,78.9,75.8,113.7919312,80.6,38500,1.46391201,3,은평구,아파트,201105,289.03518,147.9592557,1787.37349
0,31500,23.17,469876,3.5,107.3,106.2,106.3,94.65590158,182.5,46850,0.679837292,1,은평구,아파트,202112,586.1453281,386.6236835,2293.933807
8,65000,125.79,431841,3,76.4,82.8,80.6,112.5114574,73.9,80000,1.18303442,2.5,서초구,아파트,201305,1010.217029,415.4758785,309.5260998
4,52000,84.21,225431,3.7,82.2,87.5,85.1,115.2504472,77.9,68825,1.540887987,2,용산구,아파트,201501,510.2895111,190.2063168,1191.279249
18,41000,84.95,557563,3,72.9,80.1,77.6,114.3544617,77.8,73000,1.146825075,3.25,강남구,아파트,201112,684.8042695,244.0309109,5897.893212
20,53000,59.82,531575,4,95.6,99.5,97.7,76.35294118,119.6,142588.89,1.327495552,1.75,강남구,아파트,201906,808.958888,419.5062363,3194.571575
30,14500,50.18,555097,4.9,90,94.9,90.7,108.4289497,91,25137.5,0.754199704,1.25,노원구,아파트,201702,680.3664032,244.6558855,854.3048338
17,20000,59.82,323126,4.2,85.8,91,88.6,114.8479428,84.5,25000,1.278787072,1.5,강북구,아파트,201603,1071.905993,336.0702123,1133.335425
21,49000,114.39,580904,3.3,80.5,86.6,84.2,111.5487914,76.4,64250,0.906398023,2.25,노원구,아파트,201408,453.6542409,263.198041,1219.844044
3,19766,33.46,426763,3,107.8,107.6,107.7,90.60938101,181.3,123400,0.984878421,1.25,성북구,아파트,202203,0,149.965458,1037.740273
8,64000,194.92,427110,2.9,72.9,80,77.1,113.8095779,79.4,152000,1.463321924,3.25,서초구,아파트,201110,295.6065524,144.9998313,673.7527341
6,62000,59.99,337801,3.7,101.8,100.6,100.6,125.0181028,155.2,130083.33,0.952623707,0.5,동대문구,아파트,202010,588.7226877,240.8039568,1145.866623
13,85000,114.18,435952,3.3,93.1,97.2,93.3,100.1902588,100.9,137183.33,1.057025018,1.5,서초구,아파트,201712,259.1988367,145.8065569,820.4235877
31,5000,40.31,567007,3.7,82.2,87.5,85.1,115.2504472,77.9,54000,1.481194994,2,강남구,아파트,201501,1438.499416,410.5641057,3711.166589
0,32500,53.36,669058,3.5,74.3,80.8,78,114.2567062,76.2,59900,1.163119316,3.25,송파구,아파트,201204,788.652945,153.7870249,2116.813514
32,15000,45.55,522235,4.3,99,98.5,99.8,112.9172714,140,54448.89,0.710203555,0.5,노원구,아파트,202006,769.2962359,206.5972589,944.3297041
1,18000,19.3,423950,4.5,94.8,99,96.7,78.90196078,117.9,24550,1.273709685,1.75,서초구,오피스텔,201901,998.0798439,567.1429222,531.8632267
2,10510,59.93,489072,2.7,78,84.3,81.7,120.4399633,74.7,33000,1.088620424,2.5,양천구,아파트,201310,2346.704376,452.6550386,2953.952059
14,19000,35.73,557563,3,72.9,80.1,77.6,113.4661789,77.8,36000,0.992593706,3.25,강남구,아파트,201112,787.2236714,764.472799,775.9523843
33,42000,81.07,425410,3,96.9,100.5,98.7,99.98039216,127.1,105633.33,0.911464838,1.25,강동구,아파트,201910,384.6971982,287.6201939,4221.361116
2,9839,59.71,486546,3,72.9,80.1,77.6,114.3648376,77.8,38400,1.176332831,3.25,강동구,아파트,201112,841.5424542,263.8549812,6170.457591
25,21000,41.5,308122,2.7,110.5,110.3,113.9,85.35947712,177.5629425,68000,0.670318007,3.5,서대문구,아파트,202306,501.2784262,130.7893157,215.2521313
18,38000,59.94,353271,3.6,86.7,92.1,89.2,115.7871199,86.6,56500,1.430245308,1.25,광진구,아파트,201606,698.1478582,125.0917367,773.1838815
29,21000,49.94,555097,4.9,90,94.9,90.7,108.4289497,91,33430,0.754199704,1.25,노원구,아파트,201702,448.6999437,203.8975262,1283.844594
20,60000,114.42,441732,4.2,98.5,100.1,99.4,108.3393764,135.7,86500,0.816382829,0.75,강동구,아파트,202003,291.4342122,368.7233873,1956.48437
38,65000,131.04,435952,3.2,92.8,97,92.8,103.1332745,99.4,125000,1.057025018,1.25,서초구,아파트,201710,1227.59471,169.9490207,975.6064461
22,22500,84.96,587991,3.9,75.7,82.4,79.9,110.3919781,72.7,29366.67,0.860048413,2.75,노원구,아파트,201302,868.0413605,141.7788713,250.9651114
37,33000,76.5,654241,3.1,85.2,90.7,87.4,122.7862254,84.4,120959.09,1.015461137,1.5,송파구,아파트,201510,455.0219701,140.1705146,3229.603692
-1,57000,84.98,360221,3.4,98,101.1,99.1,112.0392157,131.7,140000,1.451422244,1.25,영등포구,아파트,201912,484.7664226,186.2714607,3497.133278
26,58000,84.84,343783,4,99.6,98.8,100,117.4511224,147.2,138000,0.999975008,0.5,광진구,아파트,202007,311.7991552,277.0322182,1524.318882
31,15000,42.93,473861,3.9,79.4,85.9,83,120.2775291,76,45648,1.12022471,2.5,강동구,아파트,201403,515.8674501,140.3207364,3956.77286
4,14376,84.81,412023,3.9,79.4,85.9,83,120.2775291,76,36975,1.264256243,2.5,중랑구,아파트,201403,504.9848356,545.9498235,2066.852399
8,54000,84.98,461499,3,85.4,90.8,87.6,123.1663685,84.8,59575,1.131828689,1.5,강동구,아파트,201511,1117.339657,218.9714213,3172.069
44,50000,79.42,402936,3,107.9,107.5,108.1,93.59861592,183.2,398000,1.118691444,1.5,서초구,아파트,202204,533.6474473,163.3879329,1157.906576
30,18000,84.56,480432,3.2,85.4,90.9,87.8,121.3103757,84.4,30000,0.925952435,1.5,양천구,아파트,201512,583.924194,264.269523,2243.141336
13,18000,59.79,479088,2.9,72.9,80,77.1,113.0098724,79.4,25650,0.866346598,3.25,성북구,아파트,201110,785.9132388,173.6035724,1350.224368
0,20700,23.71,592308,4,94.1,98.2,94.6,85.1217656,107.9,24366.67,0.766884633,1.5,강서구,연립다세대,201805,71.87363312,190.028219,3092.875918
19,33000,84.96,406546,4.2,85.8,91,88.6,114.8479428,84.5,35200,1.212720454,1.5,중랑구,아파트,201603,776.8589974,137.1666818,2005.286826
6,16500,24.2,365392,4.2,98.5,100.1,99.4,108.3393764,135.7,16800,0.965804042,0.75,마포구,오피스텔,202003,2216.76219,239.902972,3383.866512
4,35000,84.99,384129,3,72.8,79.8,76.8,114.3569412,80.2,63750,0.963287055,3.25,마포구,아파트,201108,369.2252654,228.9705308,370.0972921
5,29000,59.87,473861,3.3,80.5,86.6,84.2,111.5487914,76.4,36625,1.12022471,2.25,강동구,아파트,201408,1178.91433,295.7024801,6500.52538
21,8000,57.6,379968,3.8,83.9,88.2,86.2,119.8121646,81.4,24888.89,1.469558254,1.5,마포구,연립다세대,201506,400.8678963,437.0901678,1401.579009
19,37000,84.9,580904,3.5,79.7,85.9,83.6,110.2506714,75.7,51542.5,0.906398023,2.5,노원구,아파트,201405,570.6608163,257.8250683,890.3436471
14,27000,65.37,127872,3.4,75.4,82.3,79.7,107.7484047,72.4,40175,0.937750638,2.75,중구,아파트,201301,499.3317619,243.2664574,1617.47314
26,18000,56.49,421109,3.5,79.7,85.9,83.6,110.2506714,75.7,31000,1.178874327,2.5,구로구,아파트,201405,334.7028149,140.7422683,2258.213687
33,13000,38,522235,4.2,98.5,99.2,99.4,106.8940493,134.5,73500,0.710203555,0.75,노원구,아파트,202004,283.5650401,291.0207143,517.7417288
17,42400,65.95,427809,3.8,106.9,103.8,103.4,117.2338885,177.7,95680,0.547777763,0.5,성북구,아파트,202106,474.8231498,109.5512488,779.1422457
31,81000,161.36,561070,4.5,79.2,85.6,82.7,121.038496,75.7,143312.5,1.517021284,2.5,강남구,아파트,201402,508.7335108,223.1399453,4139.782329
9,26500,84.75,512922,3.5,75.9,82.4,80.1,115.1916058,73.4,33192.86,1.17726469,2.75,관악구,아파트,201303,325.9151661,346.3338527,673.220605
7,21500,59.97,475852,2.9,74.5,81.2,78.8,110.8477666,73.2,33892.86,0.906316161,3,성북구,아파트,201209,439.6722633,226.3341906,638.0283147
19,27500,59.94,439323,3.3,93.1,97.2,93.3,100.1902588,100.9,38450,0.754050772,1.5,성북구,아파트,201712,664.0413061,370.0974798,1239.044374
34,38000,50.3,402936,3,108.4,107.8,108.5,94.39638601,180.4,62700,0.698049426,1.75,서초구,연립다세대,202205,602.6985419,388.6132607,1198.571633
24,13000,59.49,601411,3.8,72,78.2,74.2,112.9933548,81.2,22600,0.901993692,2.75,노원구,아파트,201101,680.3664032,244.6558855,854.3048338
10,28000,84.62,415281,3.6,86.4,91.7,89,115.2504472,85.5,36650,1.193505338,1.5,구로구,아파트,201605,625.3858013,364.9591479,1300.20907
2,85000,84.96,291841,4.2,98.5,99.2,99.4,106.8940493,134.5,141000,0.786010216,0.75,성동구,아파트,202004,643.6145712,337.4360157,848.5343539
30,72000,95.03,475845,3.1,88.7,93.6,90.1,114.6954987,91.8,63700,0.853386462,1.25,양천구,아파트,201611,1302.443302,181.0592839,3057.971458
23,35000,59.26,656198,4,94.4,98.6,95.2,93.91171994,115,75542.86,0.862203362,1.5,송파구,아파트,201808,977.4774191,324.7680923,1945.336818
5,40000,134.96,493515,3.5,79.9,86.1,83.7,109.8478066,75.7,73223,1.079200307,2.5,은평구,아파트,201406,448.4799943,312.157615,3664.878945
20,61000,114.98,429142,3.402965546,102.6230011,101.2930527,100.8317871,128.6443939,158.1240234,70666.67,0.576326966,3.5,성북구,아파트,202308,344.5426953,221.9494727,1174.43707
19,46000,84.75,487192,2.7,109.8,110.3,113.7,82.88235294,152.8,72837.5,1.373592854,3.5,관악구,아파트,202305,325.9151661,346.3338527,673.220605
4,32500,84.99,557563,3.7,72.5,78.4,75.3,114.3219452,81.2,76300,1.197431564,3,강남구,아파트,201104,798.3849929,527.7730083,467.1710327
42,70000,146.68,361910,3.2,92.8,97,92.8,103.1332745,99.4,173500,1.48473723,1.25,영등포구,아파트,201710,205.0407062,148.6171604,2438.210915
1,28000,29.57,457679,2.4,109.7,109.4,111.3,78.9646397,156.1,30000,1.163051248,3,강동구,오피스텔,202210,776.7501911,463.0382363,1987.464266
12,21000,84.91,299533,3.3,72.6,79.3,76.1,114.2539291,80,43000,1.17617774,3.25,성동구,아파트,201106,702.1988872,622.9247994,761.1275568
21,30000,59.42,450971,4.2,98.5,100.1,99.4,108.3393764,135.7,53950,0.702519327,0.75,양천구,아파트,202003,633.2422742,149.0737291,1948.754081
4,57000,84.98,461499,3,85.4,90.8,87.6,123.1663685,84.8,78816.67,1.131828689,1.5,강동구,아파트,201511,395.7719133,182.3399194,4644.254536
30,20000,49.94,543267,3.5,94.7,98.5,95.7,94.44444444,122.4,45600,0.730990952,1.5,노원구,아파트,201810,448.6999437,203.8975262,1283.844594
14,115000,84.88,652993,2.9,108.9,108.5,109.7,91.34948097,173.2,215250,1.15498805,2.25,송파구,아파트,202207,629.175924,105.5784655,3314.878382
0,28000,28.85,366806,3,96.9,100.5,98.7,99.98039216,127.1,35150,1.254647924,1.25,마포구,연립다세대,201910,469.6096654,325.2290483,685.1236924
19,21500,33.23,404484,2.9,109.4,109.5,113.1,72.49019608,148.3,25000,0.679535747,3.5,서초구,오피스텔,202303,1065.499008,297.5660736,1114.195357
11,34000,152.09,348310,3.4,84.4,89.2,86.8,120.0805009,83.2,49550,0.754159342,1.5,도봉구,아파트,201508,627.1018708,306.2757078,2162.981728
12,40000,27.68,662838,4.1,98.3,101.4,99.3,112.3004354,132.7,164533.33,0.80275876,1.25,송파구,아파트,202001,290.6764033,40.4550927,3502.500176
13,40000,84.71,292786,3,81.4,86.6,84.9,115.7564906,77.5,57390.91,1.178712104,2,성동구,아파트,201411,553.1089707,188.0402637,2438.923176
29,25000,41.85,566839,2.7,109.8,110.3,113.7,82.88235294,152.8,51250,1.033892512,3.5,강서구,아파트,202305,1373.182786,130.5514145,1360.033258
12,53000,102.13,475845,3.1,88.7,93.6,90.1,114.6954987,91.8,61100,0.853386462,1.25,양천구,아파트,201611,901.6453818,293.5859364,1991.055918
32,93000,126.18,662838,4.2,98.5,99.2,99.4,106.8940493,134.5,171700,0.80275876,0.75,송파구,아파트,202004,558.2360098,228.8627707,528.6084446
1,47000,84.98,294446,2.7,77.7,83.8,81.4,120.3941338,74.3,60000,1.41335237,2.5,성동구,아파트,201309,181.0571498,139.4626034,2270.130652
18,33000,59.87,471906,3.6,101.1,100,100.5,119.3338161,154,59400,0.700351002,0.5,은평구,아파트,202009,79.75165311,375.319481,886.6721471
10,85000,84.88,656198,3.2,94.7,98.6,96.1,91.40030441,120.6,152750,0.862203362,1.75,송파구,아파트,201811,629.175924,105.5784655,3314.878382
13,61000,84.92,531575,4,95.6,99.3,97.5,73.64705882,117.2,183769.23,1.327495552,1.75,강남구,아파트,201905,720.6075521,200.118684,3057.379608
3,60000,84.03,219034,4,94.1,98.2,94.6,85.1217656,107.9,95766.67,1.391733649,1.5,용산구,아파트,201805,509.9579197,364.0714232,1031.785063
11,90000,148.83,435952,4.2,90.8,95.6,91.3,107.678729,92,121166.67,1.057025018,1.25,서초구,아파트,201704,605.2186386,209.8890804,682.4338845
3,34000,59.95,674828,3.8,72,78.2,74.2,114.3219452,81.2,87492.86,1.198261857,2.75,송파구,아파트,201101,216.6021878,212.7736804,2197.56559
36,95000,88.5,446398,5.7,103.8,101.3,101.4,131.173063,166.4,194875,0.669275695,0.5,양천구,아파트,202101,1741.996959,237.8973173,2375.981069
8,45000,108.34,383557,4,106.3,103.7,103.2,110.2824041,173.8,163833.33,0.667150146,0.5,동작구,아파트,202105,902.1917643,241.8712799,1220.483003
31,22000,58.59,332026,4,95.6,99.5,97.7,76.35294118,119.6,37400,0.628666601,1.75,도봉구,아파트,201906,316.4793215,215.2773235,1845.441693
16,16000,32.99,531575,4.4,95.5,98.8,97.2,71.09803922,116.1,17200,1.327495552,1.75,강남구,오피스텔,201904,296.9732979,633.8549761,1802.836671
25,19000,54.65,654241,4,82.9,88.1,85.7,120.9302326,79.4,25000,1.015461137,1.75,송파구,연립다세대,201503,771.3088495,230.4231608,3673.53571
29,33000,65.34,484474,3.5,79.7,85.9,83.6,110.2506714,75.7,76633.33,0.945980094,2.5,양천구,아파트,201405,1741.996959,237.8973173,2375.981069
26,32000,84.32,390233,4.2,98.5,100.1,99.4,108.3393764,135.7,49600,0.932521111,0.75,중랑구,아파트,202003,684.3527608,131.7198481,2072.61247
11,7000,114.93,313144,3.7,72.5,78.4,75.3,113.8093567,81.2,39950,1.463156939,3,서대문구,아파트,201104,1024.200337,251.850542,632.7329368
26,49000,114.96,219403,4.3,99,98.5,99.8,112.9172714,140,144500,1.213595209,0.5,용산구,아파트,202006,1522.316549,897.252154,2066.7729
32,10000,57.19,400914,4.1,98.6,101,99.5,109.6879536,134.6,42412.5,0.965344703,1.25,구로구,연립다세대,202002,1078.427497,338.7678187,862.878656
28,32000,113.71,292786,3.1,80.8,86.6,84.5,114.4583706,77.1,51616.67,1.178712104,2.25,성동구,아파트,201409,749.4121667,109.3002554,1405.200088
24,9000,45.55,587991,3.9,75.7,82.4,79.9,110.3919781,72.7,15848.57,1.182053924,2.75,노원구,아파트,201302,1502.694302,252.4810855,2341.347857
8,32000,84.68,580630,4.5,82.5,88.1,85.4,116.8157424,78.6,44057.14,0.937566624,2,강서구,아파트,201502,1314.037696,377.7610229,1494.784255
29,70000,60,525570,4.9,104.3,101.6,101.7,126.2853005,168.7,136125,1.142804016,0.5,강남구,아파트,202102,951.7861441,373.5033075,4651.933168
24,15000,59.28,594568,2.8,75,81.7,79.2,116.9553327,72.8,22038.89,1.493355393,2.75,노원구,아파트,201211,190.8442546,241.6235693,569.024065
18,21000,48.59,219034,4.5,93.9,98,94.1,94.7869102,106.1,47300,1.391733649,1.5,용산구,연립다세대,201803,203.8045727,245.0097332,973.5040685
11,70000,59.95,662019,4.3,95.3,98.8,97,69.01960784,116.1,124253.85,0.834577094,1.75,송파구,아파트,201903,216.6021878,212.7736804,2197.56559
21,18500,84.95,570666,3.2,81.1,86.5,84.7,117.0098478,77.5,30640,0.893936142,2,강서구,아파트,201410,550.831765,178.832016,4264.471404
30,7140,30.87,312179,3,108.4,107.8,108.5,94.39638601,180.4,9625,0.681623638,1.75,도봉구,연립다세대,202205,784.4090665,507.5351076,2484.781749
1,27000,114.88,338041,4.2,73.6,80.4,77.8,114.4636841,77.7,38425,0.987787366,3.25,강북구,아파트,201202,1113.38391,238.9690241,449.4092308
28,23000,55.02,480432,3.7,83.7,88,86,120.3488372,80.9,71275,0.925952435,1.75,양천구,아파트,201505,838.5667711,237.6904947,1805.177503
2,70000,114.71,439368,3.2,89.1,94,90.3,112.5772286,91.2,97666.67,1.105039681,1.25,서초구,아파트,201612,3249.187295,1004.644967,5532.942978
23,18000,79.07,601411,3.8,72,78.2,74.2,114.2668839,81.2,24118.33,1.151201963,2.75,노원구,아파트,201101,798.1819412,233.858102,1636.667283
25,24500,49.5,591554,4.9,90,94.9,90.7,108.4289497,91,27116.67,0.844218297,1.25,강서구,아파트,201702,1974.987785,332.061046,1874.04797
4,41000,115.41,493515,3.2,81.1,86.5,84.7,117.0098478,77.5,36857.14,1.079200307,2,은평구,아파트,201410,764.7895559,211.4763072,2513.789049
19,49500,84.02,299044,3.1,96.3,100.2,98.5,95.90196078,125.2,121000,0.813000236,1.5,성동구,아파트,201909,866.4995449,236.6849018,1750.214064
41,48000,76.5,662019,3.4,98,101.1,99.1,112.0392157,131.7,217903.61,0.834577094,1.25,송파구,아파트,201912,455.0219701,140.1705146,3229.603692
11,23000,36.88,409495,3.1,93,97.4,93,102.5154457,100,34100,1.108572127,1.5,구로구,아파트,201711,819.3566532,89.99032232,2506.745861
7,65000,84.77,429232,3.7,94.5,98.5,95.1,89.61187215,110.2,113000,1.078594039,1.5,서초구,아파트,201807,1945.182978,230.2731663,3075.467833
3,65000,84.83,425410,3,96.9,100.5,98.7,99.98039216,127.1,121426.47,0.911464838,1.25,강동구,아파트,201910,874.7530595,237.3672619,3943.018967
21,13000,34.44,572940,3.4,84.4,89.2,86.8,120.0805009,83.2,16640,0.887204028,1.5,노원구,아파트,201508,917.3774479,169.3779688,957.0767944
14,41000,114.81,376341,4.9,85.5,91,88.4,116.5921288,84.5,40000,1.502480256,1.5,마포구,아파트,201602,496.7837595,550.5768277,1884.952732
14,18000,54.63,486578,3.6,86.7,92.1,89.2,115.7871199,86.6,20500,0.907574954,1.25,은평구,연립다세대,201606,1058.417015,195.4260384,389.1110734
30,49000,145.69,561070,3.3,80.5,86.6,84.2,111.5487914,76.4,140500,1.517021284,2.25,강남구,아파트,201408,800.0315675,510.1576061,1838.706673
0,58000,118.03,361910,3.7,89.5,94.6,90.5,108.6054722,91,64386.5,1.48473723,1.25,영등포구,아파트,201701,658.3219087,406.9717683,3834.075006
28,14000,44.94,522235,4.5,98.5,98.3,99.5,104.1001451,135.1,56231.82,0.710203555,0.5,노원구,아파트,202005,412.0803686,162.9370893,1131.785884
10,24000,84.82,299533,3,72.8,79.7,76.9,113.6961746,80,32412.5,1.178026319,3.25,성동구,아파트,201109,504.2745485,327.1776528,1907.064543
29,36750,59.89,379738,4.1,107.6,107,106.7,91.8781238,181.5,115000,0.654913425,1.25,동작구,아파트,202201,608.2800589,172.4891341,789.3610545
15,46000,117.16,432206,4.1,98.3,101.4,99.3,112.3004354,132.7,69687.5,0.574200995,1.25,성북구,아파트,202001,909.1745021,335.1508085,1306.688642
23,6000,78.67,490515,3.2,85.4,90.9,87.8,121.3103757,84.4,19000,0.944132055,1.5,은평구,연립다세대,201512,91.9103993,326.9745273,1507.415335
20,29000,68.12,406546,3.2,89.1,94,90.3,112.5772286,91.2,31433.33,1.212720454,1.25,중랑구,아파트,201612,806.2412602,201.4608116,2057.271069
13,15000,59.96,422946,2.8,74.7,81.3,79,109.2980857,73.1,26240,1.106347084,2.75,구로구,아파트,201210,1140.898143,256.9568664,810.3737073
31,60000,83.06,662019,3,96.9,100.5,98.7,99.98039216,127.1,188289.74,0.834577094,1.25,송파구,아파트,201910,558.2360098,228.8627707,528.6084446
4,80000,84.94,431841,2.7,78,84.3,81.7,120.4399633,74.7,136131.25,1.120195031,2.5,서초구,아파트,201310,733.542006,80.48711125,1061.666228
10,8336,49.9,425410,3.1,97.5,100.5,98.8,102.1764706,129.5,67800,0.911464838,1.25,강동구,아파트,201911,1416.918146,206.1950871,6765.707015
17,38000,84.92,402970,3.6,94.6,98.4,95.4,98.28767123,121.5,44100,1.096956345,1.5,구로구,아파트,201809,2089.937124,360.6646297,1067.028371
6,31000,46.88,440981,2.1,109,109,110.3,87.67781622,167.9,51000,0.745799601,2.5,양천구,연립다세대,202208,292.5975289,387.8517023,2683.203886
11,37000,84.69,432108,3.7,93.4,97.6,93.6,100.0761035,103,48000,0.679492592,1.5,성북구,아파트,201801,771.0177261,204.422478,1057.032126
25,16000,59.39,348310,3.9,83.3,88.3,85.9,122.2271914,80.2,19672.73,0.754159342,1.75,도봉구,아파트,201504,732.8412813,166.9699031,2027.053396
4,31800,45.92,383557,5.7,103.8,101.3,101.4,131.173063,166.4,33000,0.667150146,0.5,동작구,연립다세대,202101,536.0343828,191.9499124,1844.476439
20,30000,59.4,292786,3.3,80.5,86.6,84.2,111.5487914,76.4,49800,1.178712104,2.25,성동구,아파트,201408,929.7592413,174.3614761,1854.84922
33,25000,45.77,512274,2.8,107.1,104.8,105.2,108.2660515,188.5,71600,0.665118284,0.75,노원구,아파트,202110,448.6999437,203.8975262,1283.844594
6,48000,59.88,662392,2.7,77.7,83.8,81.4,120.3941338,74.3,89295.65,0.952261627,2.5,송파구,아파트,201309,536.9477001,24.17646321,3817.518298
35,59000,100.33,440981,3,108.4,107.8,108.5,94.39638601,180.4,148000,0.728673995,1.75,양천구,아파트,202205,686.6997605,189.2093372,2113.017029
46,30000,99.13,219403,4.2,98.5,100.1,99.4,108.3393764,135.7,166999.5,1.213595209,0.75,용산구,아파트,202003,1080.009652,594.3283178,1705.012919
27,18000,64.53,484742,2.8,74.7,81.3,79,109.2980857,73.1,34500,1.107155561,2.75,강동구,아파트,201210,999.1928744,245.2000166,3089.272396
15,40000,84.96,487192,2.8,109.4,110,113.4,76.69281046,150.7,66300,0.725611746,3.5,관악구,아파트,202304,2930.860724,403.171195,3803.098537
16,23000,84.92,331078,3.9,79.4,85.9,83,120.2775291,76,30050,1.190863154,2.5,강북구,아파트,201403,955.5418263,216.7933627,814.5646735
12,6000,26.86,564602,3,72.8,79.8,76.8,112.3739243,80.2,8000,1.206142306,3.25,강서구,오피스텔,201108,474.3886149,302.398131,4120.022019
6,90000,152.85,369595,3.4,91.8,96.3,92,107.9063604,97.8,91750,1.368126641,1.25,마포구,아파트,201707,657.1497222,285.2480451,554.5822641
4,20000,19.72,465727,3,107.9,107.5,108.1,93.59861592,183.2,15850,0.766986609,1.5,은평구,오피스텔,202204,533.5549999,494.5545938,1141.61162
