Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_PPA,Sell_PPP,Sell_Count,JS_Price,JS_BA,JS_PPA,JS_PPP,JS_Count,CR,BA_CR,PPA_CR,IR,UR,LC_index,CA_index,TC_index,SDT_index
2012,8,동대문구,11230,아파트,32454.85,78.84,429.28,129.86,78,22149.14,77.34,296.9,89.81,230,68.25,98.1,69.16,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,동대문구,11230,연립다세대,17241.38,50.62,348.72,105.49,29,10775.51,51.72,221.43,66.98,49,62.5,102.17,63.5,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,동대문구,11230,오피스텔,11410.69,23.54,497.01,150.35,64,7847.83,24.85,318.28,96.28,23,68.78,105.56,64.04,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,동작구,11590,단독다가구,69460.77,167.6,519.91,157.27,13,8476.53,46.63,201.57,60.97,277,12.2,27.82,38.77,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,동작구,11590,아파트,47946.38,84.29,575.42,174.06,89,27341.85,80.79,347.58,105.14,368,57.03,95.85,60.4,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,동작구,11590,연립다세대,21122.64,53.38,406.44,122.95,53,13249.45,52.67,272.67,82.48,182,62.73,98.67,67.09,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,동작구,11590,오피스텔,16642.8,39.04,447.14,135.26,5,13000.0,37.53,391.81,118.52,7,78.11,96.13,87.63,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,마포구,11440,단독다가구,72677.41,106.45,1371.87,414.99,29,8866.52,49.16,196.19,59.35,227,12.2,46.18,14.3,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,마포구,11440,아파트,47835.58,74.52,632.0,191.18,83,26035.97,78.53,332.12,100.47,384,54.43,105.38,52.55,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,마포구,11440,연립다세대,18561.11,47.13,430.6,130.26,63,12306.7,47.54,278.65,84.29,224,66.3,100.87,64.71,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,마포구,11440,오피스텔,20874.87,41.77,495.16,149.79,39,14385.29,41.21,377.53,114.2,34,68.91,98.66,76.24,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서대문구,11410,단독다가구,49950.0,165.04,312.19,94.44,16,7690.3,50.79,166.37,50.33,165,15.4,30.77,53.29,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서대문구,11410,아파트,35834.09,77.51,464.08,140.38,66,22290.75,79.33,285.4,86.33,244,62.21,102.35,61.5,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서대문구,11410,연립다세대,17219.44,53.43,330.13,99.86,54,9881.61,52.32,200.49,60.65,87,57.39,97.92,60.73,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서대문구,11410,오피스텔,17140.0,30.98,551.89,166.95,5,12714.29,37.91,393.94,119.17,7,74.18,122.37,71.38,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서초구,11650,단독다가구,188480.0,181.18,1085.56,328.38,5,12371.54,61.57,223.36,67.57,130,6.56,33.98,20.58,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서초구,11650,아파트,72303.81,88.52,837.64,253.39,84,38933.3,92.75,430.49,130.22,521,53.85,104.78,51.39,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서초구,11650,연립다세대,40637.5,72.02,599.77,181.43,16,18239.87,58.57,323.11,97.74,153,44.88,81.32,53.87,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,서초구,11650,오피스텔,23178.12,39.0,570.72,172.64,32,15708.33,36.52,425.53,128.72,12,67.77,93.64,74.56,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,성동구,11200,단독다가구,47384.08,133.57,400.15,121.04,13,8641.32,51.07,199.63,60.39,167,18.24,38.23,49.89,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,성동구,11200,아파트,46654.49,79.85,586.99,177.56,85,27909.67,79.47,356.47,107.83,359,59.82,99.52,60.73,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,성동구,11200,연립다세대,15622.22,45.92,335.28,101.42,9,12419.7,50.82,251.08,75.95,66,79.5,110.67,74.89,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,성동구,11200,오피스텔,14391.43,32.18,453.58,137.21,7,10210.0,30.86,333.37,100.84,20,70.94,95.9,73.5,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,성북구,11290,단독다가구,41912.92,117.98,487.23,147.39,26,7621.7,54.03,154.54,46.75,265,18.18,45.8,31.72,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,성북구,11290,아파트,33081.84,79.12,423.31,128.05,133,22398.04,79.06,287.04,86.83,556,67.7,99.92,67.81,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,성북구,11290,연립다세대,17960.0,59.52,308.21,93.23,40,10121.34,53.55,206.15,62.36,164,56.35,89.97,66.89,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,송파구,11710,단독다가구,114966.67,305.98,380.75,115.17,3,9647.24,57.59,188.18,56.92,290,8.39,18.82,49.42,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,송파구,11710,아파트,60540.14,76.63,818.81,247.69,197,34434.28,80.72,437.0,132.19,1048,56.88,105.34,53.37,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,송파구,11710,연립다세대,23993.92,53.39,460.59,139.33,74,14032.24,48.89,304.58,92.13,642,58.48,91.57,66.13,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,송파구,11710,오피스텔,19373.24,33.18,601.57,181.98,21,11095.24,37.66,309.38,93.59,21,57.27,113.5,51.43,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,양천구,11470,단독다가구,76370.0,207.52,360.47,109.04,10,6735.03,52.16,135.66,41.04,157,8.82,25.13,37.63,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,양천구,11470,아파트,43244.75,77.3,558.65,168.99,101,25197.17,77.91,320.22,96.87,462,58.27,100.79,57.32,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,양천구,11470,연립다세대,15396.99,51.03,302.46,91.49,73,10178.66,49.1,214.71,64.95,232,66.11,96.22,70.99,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,양천구,11470,오피스텔,23364.29,49.35,454.71,137.55,14,27389.74,77.38,346.25,104.74,39,117.23,156.8,76.15,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,영등포구,11560,단독다가구,38426.92,105.64,545.49,165.01,13,7493.61,42.96,184.73,55.88,219,19.5,40.67,33.86,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,영등포구,11560,아파트,33998.12,64.98,549.9,166.34,88,24131.55,77.47,320.21,96.86,393,70.98,119.22,58.23,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,영등포구,11560,연립다세대,19532.69,48.88,467.15,141.31,26,10871.21,44.72,270.45,81.81,66,55.66,91.49,57.89,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,영등포구,11560,오피스텔,16122.2,36.81,449.43,135.95,46,15158.51,50.36,308.31,93.27,94,94.02,136.81,68.6,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,용산구,11170,단독다가구,73000.0,141.24,652.48,197.38,12,8286.94,52.03,173.5,52.48,157,11.35,36.84,26.59,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,용산구,11170,아파트,62234.85,85.31,723.71,218.92,33,32621.01,89.77,375.25,113.51,238,52.42,105.23,51.85,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,용산구,11170,연립다세대,42665.22,71.23,629.67,190.48,23,13084.35,57.72,232.45,70.32,115,30.67,81.03,36.92,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,용산구,11170,오피스텔,18966.67,30.45,620.2,187.61,9,19727.27,42.89,450.28,136.21,11,104.01,140.85,72.6,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,은평구,11380,단독다가구,37940.33,104.66,323.25,97.78,15,7404.56,52.9,142.95,43.24,241,19.52,50.54,44.22,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,은평구,11380,아파트,30499.97,76.73,412.4,124.75,76,20363.83,82.32,251.59,76.11,378,66.77,107.29,61.01,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,은평구,11380,연립다세대,16107.57,51.92,325.25,98.39,181,10026.58,53.83,191.77,58.01,301,62.25,103.68,58.96,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,은평구,11380,오피스텔,15012.5,43.36,380.14,114.99,8,6857.14,28.1,252.82,76.48,14,45.68,64.81,66.51,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,종로구,11110,단독다가구,58028.57,138.32,598.07,180.92,28,11286.36,59.53,202.09,61.13,88,19.45,43.04,33.79,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,종로구,11110,아파트,48920.89,82.4,588.69,178.08,18,27302.63,80.64,330.53,99.99,76,55.81,97.86,56.15,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,종로구,11110,연립다세대,24507.14,65.98,357.29,108.08,35,15502.6,63.35,247.16,74.77,77,63.26,96.01,69.18,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,종로구,11110,오피스텔,24366.67,41.92,572.57,173.2,18,11833.33,34.93,356.25,107.76,6,48.56,83.33,62.22,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중구,11140,단독다가구,48655.56,123.94,514.87,155.75,9,11187.72,59.91,222.66,67.35,57,22.99,48.34,43.25,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중구,11140,아파트,52323.06,83.39,575.12,173.97,35,31836.19,87.83,367.75,111.24,105,60.85,105.32,63.94,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중구,11140,연립다세대,18232.14,44.6,409.36,123.83,14,13727.27,58.65,240.31,72.7,33,75.29,131.5,58.7,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중구,11140,오피스텔,19416.67,36.92,531.52,160.79,9,11766.67,39.1,277.39,83.91,3,60.6,105.9,52.19,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중랑구,11260,단독다가구,42445.83,181.5,249.14,75.36,24,7140.27,52.27,146.99,44.46,298,16.82,28.8,59.0,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중랑구,11260,아파트,27998.51,70.31,410.59,124.2,67,18152.06,71.7,261.03,78.96,214,64.83,101.98,63.57,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중랑구,11260,연립다세대,17642.97,48.14,382.31,115.65,64,10813.05,46.2,263.22,79.62,118,61.29,95.97,68.85,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,8,중랑구,11260,오피스텔,14061.11,38.62,361.35,109.31,9,7937.5,31.02,253.69,76.74,8,56.45,80.32,70.21,3.0,3.0,74.5,81.1,78.6,101.6864175
2012,9,강남구,11680,단독다가구,280875.0,428.24,832.5,251.83,8,12825.95,67.83,225.45,68.2,185,4.57,15.84,27.08,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강남구,11680,아파트,78810.54,77.53,1067.59,322.95,233,39309.37,84.0,459.22,138.91,826,49.88,108.35,43.01,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강남구,11680,연립다세대,34076.47,54.19,567.97,171.81,34,18368.15,57.99,328.1,99.25,157,53.9,107.01,57.77,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강남구,11680,오피스텔,28365.03,43.74,637.48,192.84,35,30125.0,67.45,420.42,127.18,16,106.2,154.21,65.95,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강동구,11740,단독다가구,80400.0,264.34,325.5,98.47,5,8229.05,53.39,172.46,52.17,304,10.24,20.2,52.98,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강동구,11740,아파트,45974.04,76.49,622.43,188.28,216,22108.52,73.48,300.43,90.88,622,48.09,96.06,48.27,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강동구,11740,연립다세대,20853.17,49.26,443.44,134.14,63,14245.41,51.84,297.12,89.88,196,68.31,105.24,67.0,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강동구,11740,오피스텔,14763.64,33.47,440.01,133.1,11,10000.0,31.12,331.24,100.2,14,67.73,92.98,75.28,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강북구,11305,단독다가구,43182.41,137.22,379.48,114.79,29,7098.18,52.06,141.37,42.76,275,16.44,37.94,37.25,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강북구,11305,아파트,28703.91,75.25,385.39,116.58,64,19002.19,78.53,247.82,74.96,163,66.2,104.36,64.3,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강북구,11305,연립다세대,15329.93,49.74,312.26,94.46,140,8952.28,50.85,177.31,53.64,197,58.4,102.23,56.78,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강북구,11305,오피스텔,11155.0,30.95,360.67,109.1,10,8333.33,42.61,193.1,58.41,3,74.7,137.67,53.54,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강서구,11500,단독다가구,58985.71,247.29,243.52,73.66,7,6981.61,57.55,128.26,38.8,193,11.84,23.27,52.67,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강서구,11500,아파트,31907.39,73.02,438.29,132.58,165,19955.24,72.14,281.03,85.01,498,62.54,98.79,64.12,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강서구,11500,연립다세대,15899.93,49.88,334.36,101.14,143,9930.97,48.76,215.75,65.26,268,62.46,97.75,64.53,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,강서구,11500,오피스텔,13524.14,37.04,371.47,112.37,29,11418.52,42.15,268.94,81.35,27,84.43,113.8,72.4,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,관악구,11620,단독다가구,54538.89,167.89,410.32,124.12,18,8231.84,46.82,190.69,57.68,369,15.09,27.89,46.47,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,관악구,11620,아파트,29930.01,66.58,531.29,160.71,118,21986.94,76.43,296.09,89.57,314,73.46,114.79,55.73,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,관악구,11620,연립다세대,18298.84,52.55,351.36,106.29,86,11599.51,49.24,259.82,78.6,205,63.39,93.7,73.95,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,관악구,11620,오피스텔,11402.69,20.1,581.39,175.87,13,8025.0,22.24,368.01,111.32,44,70.38,110.65,63.3,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,광진구,11215,단독다가구,84728.0,244.16,396.19,119.85,25,9628.12,46.96,222.43,67.29,368,11.36,19.23,56.14,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,광진구,11215,아파트,46499.03,79.57,585.85,177.22,68,31210.19,83.64,375.71,113.65,215,67.12,105.11,64.13,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,광진구,11215,연립다세대,23296.14,53.71,453.22,137.1,78,13396.86,47.54,313.56,94.85,191,57.51,88.51,69.18,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,광진구,11215,오피스텔,17203.85,35.1,524.4,158.63,13,12173.33,35.61,343.38,103.87,15,70.76,101.45,65.48,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,구로구,11530,단독다가구,43485.7,179.0,377.44,114.18,10,6230.06,48.97,135.53,41.0,169,14.33,27.36,35.91,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,구로구,11530,아파트,30277.78,72.42,428.92,129.75,143,18735.87,68.51,281.98,85.3,449,61.88,94.6,65.74,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,구로구,11530,연립다세대,17788.75,52.55,352.24,106.55,80,9950.82,54.54,188.98,57.17,122,55.94,103.79,53.65,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,구로구,11530,오피스텔,16942.94,44.68,401.87,121.57,34,13207.69,43.99,332.67,100.63,78,77.95,98.46,82.78,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,금천구,11545,단독다가구,36354.55,157.73,255.91,77.41,11,6500.45,51.39,136.59,41.32,220,17.88,32.58,53.37,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,금천구,11545,아파트,26884.03,78.08,354.78,107.32,62,16513.55,75.97,225.08,68.09,155,61.43,97.3,63.44,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,금천구,11545,연립다세대,17822.46,53.51,341.42,103.28,57,9842.5,49.4,215.3,65.13,80,55.23,92.32,63.06,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,금천구,11545,오피스텔,12850.0,42.63,337.09,101.97,3,7617.65,30.81,257.32,77.84,17,59.28,72.27,76.34,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,노원구,11350,단독다가구,40891.67,152.62,343.45,103.89,6,6838.68,52.64,143.54,43.42,106,16.72,34.49,41.79,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,노원구,11350,아파트,24543.51,61.14,401.3,121.39,377,15281.94,62.51,243.22,73.57,817,62.26,102.24,60.61,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,노원구,11350,연립다세대,19886.84,58.3,320.28,96.88,38,10280.0,52.0,210.38,63.64,95,51.69,89.19,65.69,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,노원구,11350,오피스텔,14964.29,40.76,373.31,112.93,14,12062.5,45.57,269.07,81.39,8,80.61,111.8,72.08,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,도봉구,11320,단독다가구,37517.78,131.86,356.77,107.92,9,5578.77,62.36,103.59,31.34,146,14.87,47.29,29.04,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,도봉구,11320,아파트,25758.13,72.54,356.41,107.81,164,15833.05,69.39,230.31,69.67,387,61.47,95.66,64.62,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,도봉구,11320,연립다세대,14299.12,48.35,302.19,91.41,113,8600.7,48.35,178.02,53.85,143,60.15,100.0,58.91,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,도봉구,11320,오피스텔,13919.44,44.0,325.85,98.57,18,13458.33,69.43,197.01,59.6,12,96.69,157.8,60.46,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동대문구,11230,단독다가구,45451.72,161.53,370.14,111.97,29,7330.8,47.15,169.71,51.34,237,16.13,29.19,45.85,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동대문구,11230,아파트,32730.02,75.26,460.98,139.45,129,22312.74,78.4,292.15,88.37,287,68.17,104.17,63.38,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동대문구,11230,연립다세대,18730.0,52.54,379.8,114.89,30,11180.0,53.6,220.23,66.62,60,59.69,102.02,57.99,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동대문구,11230,오피스텔,11811.16,26.98,483.29,146.19,32,8250.0,28.53,296.73,89.76,22,69.85,105.74,61.4,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동작구,11590,단독다가구,88764.78,234.48,390.85,118.23,18,8097.34,47.17,193.37,58.49,301,9.12,20.12,49.47,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동작구,11590,아파트,47460.06,83.33,569.66,172.32,126,27130.13,80.73,345.09,104.39,395,57.16,96.88,60.58,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동작구,11590,연립다세대,20212.31,51.04,433.09,131.01,65,13506.95,53.67,265.87,80.43,187,66.83,105.15,61.39,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,동작구,11590,오피스텔,19228.4,40.6,561.89,169.97,5,14250.0,48.59,304.37,92.07,6,74.11,119.68,54.17,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,마포구,11440,단독다가구,75992.94,165.47,623.02,188.46,17,9097.12,50.92,188.89,57.14,226,11.97,30.77,30.32,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,마포구,11440,아파트,69232.45,103.27,650.59,196.8,148,23667.33,75.43,313.34,94.78,509,34.19,73.04,48.16,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,마포구,11440,연립다세대,18808.57,48.6,444.93,134.59,70,12009.35,46.71,282.25,85.38,246,63.85,96.11,63.44,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,마포구,11440,오피스텔,19076.23,39.45,481.71,145.72,31,16509.09,50.61,335.24,101.41,22,86.54,128.29,69.59,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서대문구,11410,단독다가구,55241.9,172.9,345.25,104.44,21,7919.76,50.45,167.85,50.77,167,14.34,29.18,48.62,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서대문구,11410,아파트,37288.35,79.44,471.23,142.55,93,22860.27,79.77,291.64,88.22,327,61.31,100.42,61.89,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서대문구,11410,연립다세대,16589.31,51.96,335.38,101.45,87,10910.32,56.28,205.53,62.17,126,65.77,108.31,61.28,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서대문구,11410,오피스텔,17054.06,35.44,517.9,156.67,16,15687.5,55.31,321.74,97.32,8,91.99,156.07,62.12,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서초구,11650,단독다가구,145600.0,320.01,465.83,140.91,5,12163.16,55.57,229.58,69.45,152,8.35,17.37,49.28,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서초구,11650,아파트,82249.0,97.36,839.94,254.08,138,41225.88,99.0,427.64,129.36,526,50.12,101.68,50.91,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서초구,11650,연립다세대,32162.96,56.77,608.71,184.13,27,19614.53,61.84,330.86,100.09,179,60.98,108.93,54.35,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,서초구,11650,오피스텔,20784.55,36.57,566.77,171.45,40,17300.0,38.82,452.7,136.94,10,83.23,106.15,79.87,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성동구,11200,단독다가구,39633.78,115.2,418.51,126.6,9,8210.14,49.89,189.48,57.32,217,20.72,43.31,45.27,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성동구,11200,아파트,44080.74,76.54,580.22,175.52,106,26855.5,80.42,341.18,103.21,360,60.92,105.07,58.8,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성동구,11200,연립다세대,21834.21,49.76,482.71,146.02,19,12664.52,51.53,258.61,78.23,62,58.0,103.56,53.57,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성동구,11200,오피스텔,14264.33,30.4,479.97,145.19,3,9913.33,32.15,319.02,96.5,15,69.5,105.76,66.47,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성북구,11290,단독다가구,57390.32,157.28,358.71,108.51,31,7882.09,53.26,158.38,47.91,296,13.73,33.86,44.15,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성북구,11290,아파트,32617.6,75.88,435.93,131.87,174,22856.61,79.36,293.43,88.76,568,70.07,104.59,67.31,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성북구,11290,연립다세대,18154.55,50.44,359.05,108.61,77,9835.17,54.59,189.69,57.38,145,54.17,108.23,52.83,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,성북구,11290,오피스텔,24034.0,73.54,326.82,98.86,1,7500.0,21.69,360.3,108.99,4,31.21,29.49,110.24,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,송파구,11710,단독다가구,78700.0,227.44,339.57,102.72,8,9588.42,55.62,188.64,57.06,259,12.18,24.45,55.55,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,송파구,11710,아파트,66139.42,79.25,859.04,259.86,363,35055.57,81.57,440.07,133.12,1095,53.0,102.93,51.23,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,송파구,11710,연립다세대,23119.31,50.17,485.32,146.81,101,14079.14,47.84,312.57,94.55,604,60.9,95.36,64.4,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,송파구,11710,오피스텔,20653.12,36.59,549.05,166.09,16,12446.15,37.96,332.46,100.57,13,60.26,103.74,60.55,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,양천구,11470,단독다가구,48214.29,266.58,182.47,55.2,7,6668.38,51.87,136.09,41.17,136,13.83,19.46,74.58,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,양천구,11470,아파트,44780.61,78.85,555.38,168.0,182,25212.89,79.06,318.1,96.23,520,56.3,100.27,57.28,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,양천구,11470,연립다세대,15791.41,50.46,320.74,97.03,71,10772.2,50.07,225.09,68.09,241,68.22,99.23,70.18,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,양천구,11470,오피스텔,27265.0,58.78,444.07,134.33,10,30662.5,78.74,374.17,113.19,32,112.46,133.96,84.26,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,영등포구,11560,단독다가구,51293.76,151.04,474.34,143.49,21,7428.83,46.32,175.46,53.08,222,14.48,30.67,36.99,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,영등포구,11560,아파트,43390.44,83.16,518.39,156.81,133,24815.71,80.81,312.9,94.65,420,57.19,97.17,60.36,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,영등포구,11560,연립다세대,18250.0,43.63,459.47,138.99,28,11015.0,46.22,287.5,86.97,60,60.36,105.94,62.57,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,영등포구,11560,오피스텔,24621.82,55.51,419.87,127.01,62,16226.0,57.64,301.07,91.07,100,65.9,103.84,71.71,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,용산구,11170,단독다가구,84986.19,184.18,757.89,229.26,21,8808.81,53.49,178.86,54.11,193,10.36,29.04,23.6,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,용산구,11170,아파트,79302.77,105.28,737.14,222.98,43,32875.39,88.93,376.91,114.01,191,41.46,84.47,51.13,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,용산구,11170,연립다세대,29014.29,48.44,658.68,199.25,28,14479.1,60.88,238.21,72.06,134,49.9,125.68,36.16,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,용산구,11170,오피스텔,21450.0,31.16,696.37,210.65,6,16600.0,34.91,481.69,145.71,10,77.39,112.03,69.17,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,은평구,11380,단독다가구,28465.0,119.39,256.55,77.61,28,7368.02,54.86,140.0,42.35,247,25.88,45.95,54.57,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,은평구,11380,아파트,32312.23,75.11,443.44,134.14,113,19917.86,82.45,245.67,74.32,539,61.64,109.77,55.4,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,은평구,11380,연립다세대,16173.25,50.99,330.0,99.83,234,9834.2,52.09,195.76,59.22,383,60.81,102.16,59.32,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,은평구,11380,오피스텔,12875.0,36.64,371.78,112.46,6,9709.09,38.67,260.41,78.77,11,75.41,105.54,70.04,3.0,2.9,74.5,81.2,78.8,110.8477666
2012,9,종로구,11110,단독다가구,88770.0,153.97,701.69,212.26,20,10968.35,49.31,238.08,72.02,79,12.36,32.03,33.93,3.0,2.9,74.5,81.2,78.8,110.8477666
