Region_Name,Building_Age,Building_Use,JS_Price,JS_BA,Population,IR,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ,YearMonth,Shortest_Distance_to_Park
은평구,29,연립다세대,4000,42.57,493515.0,2.5,3.5,79.7,85.9,83.6,110.2506714,75.7,12500.0,1.079200307,174.14260345152923,83.68499104773767,1667.8968228529375,201405,881.282077202088
동대문구,9,아파트,27500,116.69,357595.0,2.75,2.9,75.3,82.1,79.4,109.2525068,72.1,31200.0,1.1519182194700013,471.56218389612667,184.92124684708477,659.6064666380477,201212,1291.358154637585
동대문구,0,연립다세대,18000,49.32,355274.0,2.0,3.7,82.2,87.5,85.1,115.2504472,77.9,20512.5,1.262626263,1167.0707829624293,105.62738300302328,1207.6335818309271,201501,929.8285426187039
중구,21,연립다세대,24000,66.56,119206.0,1.75,3.0,108.8,108.0,109.1,94.15609381,180.2,32700.0,2.178179114300004,751.3144883618803,109.55913103553853,890.3162460720262,202206,1308.5978290770843
송파구,26,아파트,49000,83.02,655395.0,0.5,4.0,106.3,103.7,103.2,110.2824041,173.8,117000.0,0.709977183,433.18636125584976,306.82584575379514,1521.100946190274,202105,1004.2641168819517
금천구,11,아파트,29000,84.97,233406.0,1.5,3.2,85.4,90.9,87.8,121.3103757,84.4,31140.91,1.475990272,4001.054614446633,223.13125459573274,4734.909076739557,201512,1315.0588639138168
은평구,2,아파트,23000,59.63,494712.0,2.5,3.0,78.7,84.9,82.3,119.4775435,74.3,40840.0,1.0792003069999978,1515.4422425618004,151.35086371927508,701.046628225073,201312,548.8342515267026
영등포구,25,아파트,17000,67.41,384601.06,3.25,3.5,74.3,80.8,78.0,107.79374179399989,76.2,30750.0,0.8773881109399991,402.9395190101529,126.80335413732352,2381.4308183808953,201204,2153.3345661866497
강서구,6,연립다세대,17000,23.35,571614.0,0.5,3.2,107.1,104.0,103.7,119.982699,181.7,23250.0,0.671992935,44.26473096155757,191.70036546998557,3059.6336654304314,202107,2188.5656325941363
송파구,13,아파트,115000,84.83,662838.0,0.5,4.3,99.0,98.5,99.8,112.9172714,140.0,193157.89,0.80275876,536.9477001206975,24.176463210273766,3817.5182980863883,202006,838.6331507654984
강서구,11,아파트,47000,59.98,587369.0,1.25,3.4,98.0,101.1,99.1,112.0392157,131.7,94646.15,0.823035638,340.3236967855954,260.7136795149413,438.69290655119414,201912,765.0615237229002
광진구,23,아파트,38000,84.9,348116.0,1.75,4.0,95.6,99.3,97.5,73.64705882,117.2,85000.0,1.092998921,1237.8410854578433,209.73155275561416,1854.5760639914663,201905,2127.5082349854088
양천구,16,아파트,19000,49.95,480432.0,1.75,4.0,82.9,88.1,85.7,120.9302326,79.4,27300.0,0.925952435,633.2422742337408,149.07372914236518,1948.7540813876549,201503,559.0622332499205
성동구,1,아파트,77000,84.3,296598.0,1.5,3.3,93.1,97.2,93.3,100.1902588,100.9,98333.33,0.884842554,777.1867769252481,296.6331726582886,1870.7244716479124,201712,464.2589821906957
노원구,27,아파트,17500,58.01,572940.0,1.75,3.9,83.3,88.3,85.9,122.2271914,80.2,21600.0,0.887204028,735.2572226946585,156.0901922213907,313.77097676927843,201504,867.3135094743224
도봉구,31,아파트,12000,36.16,325050.0,0.5,3.4,102.6,101.3,100.8,128.8196959,158.1,34492.5,0.665626021,1135.4943954571143,173.9648591508019,1077.0639052274696,202011,411.5914668628218
마포구,20,아파트,57000,114.93,366806.0,1.5,3.0,95.9,100.0,98.2,92.76470588,123.8,96975.0,1.254647924,272.68633089159334,387.3286620713039,506.34625731613505,201908,1429.3577968358043
노원구,21,아파트,25000,59.4,522235.0,0.5,4.0,99.6,98.8,100.0,117.4511224,147.2,59500.0,0.710203555,368.4492251164302,142.84680188901802,2621.7172378284645,202007,1289.9403079988745
구로구,17,아파트,31000,59.49,402970.0,1.5,3.7,94.3,98.5,94.9,86.26331811,108.6,37750.0,1.096956345,2089.9371242978254,360.6646296732964,1067.0283708498644,201806,1193.0760271739343
강동구,28,아파트,6800,48.85,478322.82,3.0,4.3,72.5,78.6,74.9,107.92697241999991,81.7,53350.0,1.1218492670600015,1448.5213657034276,680.1043098714088,5310.466863645411,201103,1771.3930308264958
영등포구,45,아파트,33000,79.24,367014.0,1.25,3.2,89.1,94.0,90.3,112.5772286,91.2,114000.0,1.554160859,649.656008631024,250.23563983202547,2506.3707387513646,201612,686.3135757674046
강북구,8,아파트,35000,59.33,316094.0,1.5,4.0,94.1,98.2,94.6,85.1217656,107.9,54900.0,1.064366784,978.2708582751136,143.15865829009618,678.2407887677404,201805,1896.808167721821
은평구,5,아파트,50000,84.95,486578.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,58031.25,0.907574954,577.8587341193253,267.19625342328897,2153.9985210748328,201610,379.22860556556697
동작구,4,아파트,64000,84.86,387858.0,1.25,4.1,98.3,101.4,99.3,112.3004354,132.7,106500.0,0.796868308,538.2496543313362,191.37786796341175,1254.4962975350113,202001,1207.3269722582365
양천구,31,아파트,30000,71.64,455764.0,1.25,3.0,96.9,100.5,98.7,99.98039216,127.1,102433.33,0.695242113,254.78599283409704,351.610380889721,1565.8275462935924,201910,871.8368566349905
송파구,9,아파트,93000,121.63,651722.0,1.25,4.9,90.0,94.9,90.7,108.4289497,91.0,95352.5,0.830784313,216.60218783768644,212.77368036569567,2197.5655897449615,201702,1486.4907611915899
은평구,2,아파트,32000,84.89,494712.0,2.5,2.7,77.7,83.8,81.4,120.3941338,74.3,49383.33,1.0792003069999978,577.8587341193253,267.19625342328897,2153.9985210748328,201309,379.22860556556697
양천구,8,아파트,40000,115.48,489814.61,3.25,3.0,72.9,80.1,77.6,109.00939477699998,77.8,64000.0,0.9445596774800016,1038.3362063151746,201.45271696628242,2114.231112017144,201112,1211.8319893177459
양천구,25,아파트,25500,65.08,490973.19,3.0,4.3,72.5,78.6,74.9,111.80635220899995,81.7,114000.0,0.9436337411600014,1245.6041286375068,380.5311235172233,2882.6265454431295,201103,511.925112168606
성북구,10,아파트,35000,114.75,455617.0,1.5,3.4,84.4,89.2,86.8,120.0805009,83.2,34147.22,0.884657978,1709.8185846133351,208.80596418170717,673.4549664056075,201508,868.3563641114379
서대문구,17,아파트,24000,75.66,308309.39,3.25,3.2,74.5,81.1,78.3,111.48357934399992,75.2,39500.0,1.1603209277899986,248.2107367962242,394.4137937879503,406.77619323456275,201206,417.7119697536606
송파구,8,아파트,36000,35.24,650062.0,1.25,3.3,88.3,93.1,89.9,115.0485437,91.6,100788.98,0.915863845,216.60218783768644,212.77368036569567,2197.5655897449615,201610,1486.4907611915899
영등포구,32,아파트,16000,50.81,377432.0,2.5,3.4,80.1,86.3,83.9,111.4592659,75.7,26033.33,1.661699523,280.4932086993858,292.1014295692177,2951.680510628879,201407,1682.3005207606084
송파구,2,아파트,10892,59.91,662392.0,2.5,3.0,76.4,82.8,80.6,112.5114574,73.9,43525.0,1.191309415429998,663.682282978134,723.3209462611352,3383.318130891269,201305,177.60310512320387
종로구,11,아파트,45000,84.64,148098.0,1.25,3.8,91.5,96.1,91.8,108.524735,95.3,59000.0,2.469909958,294.44386032173134,394.3969093951633,920.4103124048986,201706,632.5619245283577
마포구,2,연립다세대,25000,28.0,366806.0,1.75,4.0,95.6,99.3,97.5,73.64705882,117.2,29500.0,1.254647924,655.8452465892111,250.96215046506538,1600.9501370566613,201905,916.4265775625877
성북구,14,아파트,49000,84.64,431427.0,1.25,3.1,97.5,100.5,98.8,102.1764706,129.5,72405.56,0.632663653,439.67226330423216,226.3341905630468,638.028314738503,201911,1789.107935234702
중구,1,아파트,18900,19.76,121678.0,1.75,4.0,95.6,99.5,97.7,76.35294118,119.6,24000.0,3.170242073,198.03837708365475,300.7074308192376,346.79952176657,201906,825.5890356818657
송파구,4,아파트,9389,49.63,654241.0,1.75,3.9,83.3,88.3,85.9,122.2271914,80.2,54333.33,1.015461137,663.682282978134,723.3209462611352,3383.318130891269,201504,177.60310512320387
강남구,4,연립다세대,31500,29.92,522782.0,1.5,3.0,107.9,107.5,108.1,93.59861592,183.2,32300.0,1.1422230977299994,309.77278417009876,636.4563233681392,2253.0978764607707,202204,949.5034235424357
구로구,24,아파트,10000,41.3,422112.48,3.25,3.0,72.8,79.7,76.9,107.87555381699993,80.0,21000.0,1.1791443595400013,1092.0424181875974,376.4746585261397,1246.5157140470685,201109,2008.5776736574142
종로구,25,아파트,33000,79.87,148098.0,1.25,3.4,91.8,96.3,92.0,107.9063604,97.8,42515.0,2.469909958,573.4160807233544,106.24943163330728,399.02354999508833,201707,563.4319962108431
송파구,13,아파트,28000,84.42,666641.85,3.25,3.7,73.9,80.5,77.9,106.47114496999995,77.1,45000.0,1.191436660999998,734.5000568123784,122.95939337413905,2149.955833025667,201203,930.3480543211448
강서구,23,아파트,27000,58.14,592308.0,1.5,4.5,93.9,98.0,94.1,94.7869102,106.1,51312.5,0.766884633,1053.45544645559,157.4197197429701,1121.4979261493122,201803,694.5969682138508
강동구,33,아파트,40000,83.21,425539.0,1.5,3.7,94.5,98.5,95.1,89.61187215,110.2,75170.83,0.907343953,125.3668351371062,216.5855751108831,3597.9162294511575,201807,433.63760324152247
강남구,16,오피스텔,110000,98.99,531575.0,1.25,3.1,97.5,100.5,98.8,102.1764706,129.5,109000.0,1.327495552,759.9731439761159,207.3850086225657,3383.6570276126813,201911,839.0092039912251
노원구,28,아파트,25000,39.6,504265.0,1.75,3.0,108.8,108.0,109.1,94.15609381,180.2,62500.0,0.6651182840000005,917.377447864308,169.37796882887565,957.076794423062,202206,2325.1116343120366
강서구,25,아파트,17000,34.44,592308.0,1.5,3.7,94.5,98.5,95.1,89.61187215,110.2,36580.0,0.766884633,1972.230346655159,178.54805215140465,1386.375083928123,201807,245.50912582664023
성동구,18,아파트,43000,59.97,299044.0,1.25,3.4,98.0,101.1,99.1,112.0392157,131.7,106162.5,0.813000236,553.1089707476144,188.0402637060104,2438.923175823264,201912,299.2358599442677
송파구,6,아파트,35000,84.98,658553.0,2.0,3.2,81.1,86.5,84.7,117.0098478,77.5,58520.0,1.191436661,403.15160810152594,135.1196245255149,4391.257735428607,201410,712.3611764406611
마포구,13,아파트,35000,55.85,367176.0,1.5,3.7,93.4,97.6,93.6,100.0761035,103.0,58750.0,1.338651358,397.8249217602802,247.59106133926355,2488.5683871815595,201801,1360.566368243885
송파구,36,아파트,35000,76.5,658553.0,2.5,3.4,78.9,85.3,82.5,120.5908684,75.0,110925.0,1.191436661,455.0219700878768,140.17051455450738,3229.6036921316177,201401,971.1433191884004
중구,15,아파트,48000,84.88,121058.0,1.25,4.1,90.4,95.3,91.0,107.6345984,91.7,59954.76,3.108631207,1080.1510810710136,194.45507032770558,1511.878695496152,201703,855.5998203204384
관악구,20,아파트,52000,114.99,489798.0,1.25,4.1,98.3,101.4,99.3,112.3004354,132.7,86700.0,1.03196725,556.5399071845701,273.26824134282697,989.16255918804,202001,944.475850271243
송파구,10,아파트,73000,84.82,650062.0,1.25,3.5,87.9,93.0,89.6,115.2250662,90.4,112057.69,0.915863845,294.3919116293738,32.82485291976096,3424.927556729099,201609,356.81556670605016
강북구,2,아파트,20000,59.38,338041.0,3.0,3.1,74.5,81.5,78.5,102.461258,74.2,33900.0,1.127499583949999,978.2708582751136,143.15865829009618,678.2407887677404,201207,1896.808167721821
양천구,6,아파트,15000,59.43,489814.61,3.0,3.2,72.6,78.9,75.8,108.70904309999996,80.6,27850.0,0.9441591243000016,1501.1942672882988,396.75513788563984,2916.8356848661733,201105,688.2965629070458
성동구,15,아파트,42000,84.82,292890.0,1.5,3.6,86.4,91.7,89.0,115.2504472,85.5,49686.67,0.98515111,504.27454847610466,327.17765279848226,1907.064543289815,201605,760.9108417424509
서초구,9,아파트,167000,204.41,429232.0,1.5,4.0,94.1,98.2,94.6,85.1217656,107.9,227500.0,1.078594039,353.801473443248,581.8585545567234,1067.5484770517917,201805,1865.2002484356424
중랑구,8,아파트,11600,59.99,399875.0,1.5,4.5,93.9,98.0,94.1,94.7869102,106.1,48400.0,1.050601866,504.98483558834863,545.9498235282598,2066.852399104793,201803,627.3184083565691
동대문구,21,아파트,48000,114.03,337801.0,1.25,4.1,98.6,101.0,99.5,109.6879536,134.6,56850.0,0.952623707,1423.2792533193247,574.627132421156,597.0678429442221,202002,1151.17697294561
강동구,1,아파트,65000,59.78,441732.0,0.5,3.7,101.8,100.6,100.6,125.0181028,155.2,129250.0,0.816382829,587.0983798481516,199.94211191546162,5086.293194081358,202010,478.3607084841355
강남구,7,아파트,94000,84.24,567007.0,1.5,3.2,85.4,90.9,87.8,121.3103757,84.4,114666.67,1.481194994,410.54533868558144,400.86451673292765,1842.0561689992933,201512,354.56300937192617
동작구,19,아파트,49000,84.88,387858.0,0.5,4.1,103.1,101.5,101.1,133.5264301,161.4,105745.45,0.796868308,672.8795064881915,473.86773945959123,1092.0538958899629,202012,763.043239532085
송파구,21,아파트,40000,58.13,662838.0,1.25,4.1,98.6,101.0,99.5,109.6879536,134.6,55633.33,0.80275876,771.4091439161174,100.62113793530885,1856.3768418572831,202002,1282.6678618067185
중랑구,16,아파트,18500,84.96,415245.0,3.25,3.2,74.5,81.1,78.3,105.88696445299992,75.2,30500.0,1.230481632360002,782.7183447531198,234.9622696805247,1728.936374015848,201206,1050.0375552458017
서초구,11,아파트,70000,161.91,431841.0,2.5,2.6,78.3,84.5,82.1,119.3858845,74.5,75500.0,1.2234529640000027,1066.0102336669981,86.3029254320254,1162.1543244473867,201311,2048.855069067374
강남구,33,아파트,48000,115.24,554870.0,3.0,3.1,74.5,81.5,78.5,102.461258,74.2,154380.0,1.457119409,805.4509933440572,143.94101292112046,1655.680190882235,201207,782.1151706303301
강동구,30,아파트,23500,97.22,478322.82,3.25,3.5,73.1,79.9,77.7,107.32942162999991,78.0,35000.0,1.1211530283200013,493.9440107871314,192.7064645006999,3075.671313614328,201201,648.228211157545
양천구,33,아파트,44000,65.08,455764.0,1.75,4.0,95.6,99.3,97.5,73.64705882,117.2,139821.43,0.695242113,1245.6041286375068,380.5311235172233,2882.6265454431295,201905,511.925112168606
구로구,10,오피스텔,20500,56.44,419625.0,1.75,3.9,83.3,88.3,85.9,122.2271914,80.2,20975.0,1.241960036,182.46868310699656,356.5754341627053,3174.5063902624115,201504,1620.0334660454619
노원구,11,아파트,17500,84.93,588021.8,3.0,3.2,72.6,78.9,75.8,108.32431485199992,80.6,24900.0,0.906348471759999,966.8937688936193,518.4920920656781,469.233582723079,201105,2209.6589193871896
용산구,4,아파트,50000,57.32,219034.0,1.5,4.6,93.6,97.8,93.9,99.543379,104.8,128316.67,1.391733649,586.9900866242575,277.1303701784494,843.6441408616107,201802,1057.4676702600734
강서구,0,아파트,60000,84.98,587369.0,1.75,4.0,95.6,99.5,97.7,76.35294118,119.6,100000.0,0.823035638,1377.9760378159629,185.25336860710146,1411.5076487026329,201906,947.8958969122903
양천구,32,아파트,26000,47.94,462235.0,1.5,3.7,93.4,97.6,93.6,100.0761035,103.0,96710.0,0.750835745,1302.4433017886022,181.05928390671494,3057.971457842949,201801,745.3807294521824
노원구,24,아파트,10500,43.56,587991.0,2.5,2.7,78.0,84.3,81.7,120.4399633,74.7,21716.67,0.906348471759999,599.574339789688,212.38065315117484,878.263894092489,201310,2127.508011713062
동작구,6,아파트,65000,84.61,390521.0,1.5,3.6,94.6,98.4,95.4,98.28767123,121.5,106340.0,0.757233411,866.6064147242527,168.00195017495628,541.8033896893079,201809,1143.4277689534047
서초구,33,아파트,26000,101.1,430021.3,2.75,3.8,72.0,78.2,74.2,107.05089505999996,81.2,96900.0,1.2124258591200017,886.3297379512906,236.4265652322948,887.5846080256698,201101,1673.1178159522578
강남구,15,아파트,15000,39.89,556530.85,3.25,3.0,72.8,79.8,76.8,105.86292691999984,80.2,24500.0,1.4560446203,971.485965875759,135.64437225839265,1496.0529389112419,201108,1080.1156620188146
중구,0,아파트,18000,84.97,127320.7,3.25,2.9,72.9,79.9,77.3,111.58620989599994,78.6,46402.86,3.821679768639996,320.1291124480221,263.5418577414194,2222.0541956815596,201111,494.57146633361293
강남구,24,아파트,67000,84.97,531575.0,1.25,3.0,96.9,100.5,98.7,99.98039216,127.1,158166.67,1.327495552,510.38371360039247,458.9295135307431,2101.731314966138,201910,445.66362591755836
서대문구,6,아파트,55000,84.92,304796.0,1.5,3.5,94.7,98.5,95.7,94.44444444,122.4,88600.0,0.867277455,936.4967212965033,190.8621774039416,1392.9156808167181,201810,1168.7920269860165
중랑구,4,아파트,35000,84.96,406546.0,1.25,3.5,87.1,92.6,89.3,115.8765653,88.0,46625.0,1.212720454,1378.261613847188,142.2137764776623,1787.4982443918523,201607,482.81023551760927
마포구,2,아파트,29000,84.66,376939.28,3.25,3.5,74.3,80.8,78.0,112.7019128348,76.2,54000.0,1.4516883584300009,2305.1231284425494,118.18099891260376,3268.4122591102177,201204,1266.447401798021
은평구,4,아파트,33000,84.84,493515.0,2.25,3.1,80.8,86.6,84.5,114.4583706,77.1,47250.0,1.079200307,2482.5087015043214,1260.2505744234127,4337.953860358481,201409,2762.323446218598
은평구,6,아파트,53000,134.57,490515.0,1.5,3.4,84.4,89.2,86.8,120.0805009,83.2,74000.0,0.944132055,650.2578997973897,238.79530482328965,4282.244960670797,201508,1009.9432672156938
마포구,11,연립다세대,27000,67.64,365392.0,1.25,4.1,98.6,101.0,99.5,109.6879536,134.6,38800.0,0.965804042,326.42476824103994,350.796372650606,2054.672809128762,202002,1149.4424900254967
성동구,14,아파트,20000,59.94,295034.0,2.75,2.8,74.7,81.3,79.0,109.2980857,73.1,34225.0,1.0838855179199998,289.84446297129966,129.80092980792733,1369.1753833325183,201210,527.0385865316259
송파구,42,아파트,44000,71.2,655395.0,0.5,3.8,106.9,103.8,103.4,117.2338885,177.7,220000.0,0.709977183,234.4061562904635,122.63172252061732,2803.8503156775396,202106,1329.3266366973498
강남구,8,아파트,88000,84.5,560257.0,1.25,3.6,86.7,92.1,89.2,115.7871199,86.6,98535.71,1.424301744,552.467005187389,251.3175864736018,1543.5158535437877,201606,660.1684432402234
영등포구,10,아파트,33000,84.98,384422.72,3.25,3.3,72.7,79.5,76.5,108.19003307999988,80.1,65600.0,0.920816934629999,388.42101911890467,383.54350771380797,3109.775551137328,201107,1230.0491717197106
양천구,17,아파트,35000,84.8,468983.0,1.25,4.9,90.0,94.9,90.7,108.4289497,91.0,49558.33,0.817232189,846.5328826684614,133.7322283831887,1710.99891436057,201702,490.4334601579587
송파구,6,아파트,46000,84.9,658553.0,2.0,3.3,81.7,87.2,84.9,116.8755595,77.4,87757.14,1.191436661,216.60218783768644,212.77368036569567,2197.5655897449615,201412,1486.4907611915899
마포구,30,아파트,24000,59.43,376341.0,1.5,4.2,85.8,91.0,88.6,114.8479428,84.5,40185.71,1.502480256,762.2858713945817,178.96898175370842,2080.1109806349255,201603,765.1299427902052
구로구,6,아파트,40000,71.95,400914.0,0.5,4.3,99.0,98.5,99.8,112.9172714,140.0,72536.36,0.965344703,1793.024053981386,477.5919041856599,510.83201132362575,202006,558.6377624841151
노원구,33,아파트,30000,58.01,512274.0,0.5,4.9,104.3,101.6,101.7,126.2853005,168.7,62280.0,0.665118284,735.2572226946585,156.0901922213907,313.77097676927843,202102,867.3135094743224
은평구,9,아파트,50000,84.95,471906.0,1.25,4.1,98.3,101.4,99.3,112.3004354,132.7,86450.0,0.700351002,577.8587341193253,267.19625342328897,2153.9985210748328,202001,379.22860556556697
성북구,13,아파트,42000,59.98,432206.0,0.5,4.3,99.0,98.5,99.8,112.9172714,140.0,83914.29,0.574200995,183.7607925630051,176.81227418490892,963.0300816863725,202006,859.3641901520253
성북구,5,아파트,34000,113.23,475852.0,2.75,2.8,75.0,81.7,79.2,116.9553327,72.8,37050.0,0.9600458971299992,268.76069893482145,261.02532636415776,1274.5713737650406,201211,1095.528418076996
마포구,8,아파트,42000,114.98,380224.28,3.25,4.2,73.6,80.4,77.8,112.33841618799994,77.7,62850.0,1.454200038590001,94.81100054126011,301.3059452275294,691.9684899718538,201202,785.5326264796877
영등포구,0,아파트,54000,59.98,366258.0,1.25,4.1,98.6,101.0,99.5,109.6879536,134.6,127750.0,1.280663382,484.7664225612311,186.2714607347469,3497.133278092773,202002,1175.6351730771753
