Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ,Shortest_Distance_to_Park
20,29400,49.95,489798,4.1,98.3,101.4,99.3,112.3004354,132.7,49683.33,1.03196725,1.25,관악구,아파트,202001,1565.9359369040042,498.4907873246603,1583.6392508965882,1622.0670563844046
30,25000,51.44,461499,4.0,82.9,88.1,85.7,120.9302326,79.4,32862.5,1.131828689,1.75,강동구,아파트,201503,999.1928743840663,245.20001664233394,3089.272395783378,741.689910664081
26,18000,37.28,379738,3.0,108.8,108.0,109.1,94.15609381,180.2,23000.0,1.0903698205947876,1.75,동작구,연립다세대,202206,314.0584359156576,291.6641870025332,1029.3634988497845,859.5147493941013
29,49000,84.48,554870,3.2,74.5,81.1,78.3,114.26666259765624,75.2,103250.0,1.1489629745483398,3.25,강남구,아파트,201206,508.7335108363812,223.13994530747473,4139.782329139775,1943.3190721666356
10,8078,49.97,591554,3.1,93.0,97.4,93.0,102.5154457,100.0,58700.0,0.844218297,1.5,강서구,아파트,201711,1419.5955136644207,107.76143089883595,1574.986160648381,1749.0410032131413
3,20000,59.84,564602,3.8,72.0,78.2,74.2,114.27025604248048,81.2,37500.0,0.852435290813446,2.75,강서구,아파트,201101,1299.962736988897,278.09388793289367,1467.3226132790794,1597.3544481783397
37,35000,71.2,650062,3.1,88.7,93.6,90.1,114.6954987,91.8,111000.0,0.915863845,1.25,송파구,아파트,201611,225.13298175484184,322.65685188765565,2508.127694257124,1502.8962171894907
16,66150,115.3,435952,3.3,93.1,97.2,93.3,100.1902588,100.9,106500.0,1.057025018,1.5,서초구,아파트,201712,747.8987319106243,517.4440703099735,827.7167987386522,1449.712466499094
3,46000,84.91,463298,2.9,109.4,109.5,113.1,72.49019608,148.3,68666.67,1.354522705078125,3.5,은평구,아파트,202303,1301.8154718112917,276.59368224127616,1006.2523315599625,1087.1848529981637
8,39500,59.97,439323,4.1,90.4,95.3,91.0,107.6345984,91.7,44625.0,0.754050772,1.25,성북구,아파트,201703,757.9596216897127,403.5472825018894,1158.098797007222,588.5160561106886
21,34650,59.94,393517,3.0,107.9,107.5,108.1,93.59861592,183.2,83400.0,0.783376157283783,1.5,구로구,아파트,202204,2070.097821267689,261.3100768280006,809.222420572092,945.9949724142515
19,80000,131.88,441511,3.7,82.2,87.5,85.1,115.2504472,77.9,67133.33,1.206405205,2.0,서초구,아파트,201501,460.3788240769132,197.87458921692706,1205.7453010856934,2362.857646315454
9,27000,84.66,570666,3.4,78.9,85.3,82.5,120.5908684,75.0,28300.0,0.893936142,2.5,강서구,아파트,201401,332.1974518858385,210.1341805927025,517.7026582894526,540.5129078386891
0,25700,84.98,484474,3.5,79.9,86.1,83.7,109.8478066,75.7,44800.0,0.945980094,2.5,양천구,아파트,201406,475.8510640856547,189.40535114288008,2486.8008256685907,546.9182406356629
20,27500,59.94,432108,4.6,93.6,97.8,93.9,99.543379,104.8,38333.33,0.679492592,1.5,성북구,아파트,201802,664.0413060665932,370.0974797748147,1239.0443735418623,699.6863645851971
35,7000,35.87,549396,3.4,91.8,96.3,92.0,107.9063604,97.8,129661.54,1.37598654,1.25,강남구,아파트,201707,1670.7818951700706,744.7669909094978,4211.027316467739,1060.4683480310184
25,10000,42.93,356181,3.4,75.4,82.3,79.7,107.7484047,72.4,25091.67,0.951000452041626,2.75,도봉구,아파트,201301,1184.4106410491263,134.7552392864289,1769.4851263308906,392.52670861296104
14,22000,63.48,394875,2.9,72.9,79.9,77.3,114.48422241210938,78.6,28262.5,1.26945960521698,3.25,영등포구,아파트,201111,533.099763691351,575.8408015143408,2516.6724515396468,1724.8910687585658
2,36000,84.94,410609,3.2,85.4,90.9,87.8,121.3103757,84.4,42850.0,1.240504515,1.5,중랑구,아파트,201512,486.037999999343,328.8601390996896,2242.187153689799,1127.3566441403375
16,27000,52.51,390521,3.6,94.6,98.4,95.4,98.28767123,121.5,30300.0,0.757233411,1.5,동작구,연립다세대,201809,433.3021582051077,189.12911591339173,1607.5382111193894,978.7014732612591
12,30000,84.88,231819,3.2,89.1,94.0,90.3,112.5772286,91.2,40025.0,1.431353916,1.25,금천구,아파트,201612,2040.284678777077,339.50197681039265,4321.548718081082,1784.2340079836165
25,9000,44.94,555097,3.3,93.1,97.2,93.3,100.1902588,100.9,19900.0,0.754199704,1.5,노원구,아파트,201712,351.3552501378968,180.07112891467082,384.9937016244685,1189.0182935006635
20,29000,84.96,570666,3.3,81.7,87.2,84.9,116.8755595,77.4,40160.0,0.893936142,2.0,강서구,아파트,201412,1057.1188077279307,173.77994537256035,1091.4967656073093,653.3385879444049
12,31000,59.99,497056,3.6,92.2,96.5,92.3,101.8534863,98.0,45817.65,1.060605188,1.25,관악구,아파트,201708,1107.092330127143,169.18539626029224,1184.1450898497988,643.6805795900309
27,38000,70.89,553927,2.7,78.0,84.3,81.7,120.4399633,74.7,70500.0,0.9009549021720886,2.5,강남구,아파트,201310,355.23230892168715,201.61666172845148,2811.283910174553,532.0641759573418
7,18000,76.9,422946,3.7,73.9,80.5,77.9,114.18976593017578,77.1,19225.0,1.030606389045715,3.25,구로구,오피스텔,201203,1715.4939809509629,152.37038979815063,621.8194097746416,1409.420184935567
38,5500,47.0,421109,3.5,79.9,86.1,83.7,109.8478066,75.7,11800.0,1.178874327,2.5,구로구,아파트,201406,810.160525933212,623.1495074348907,529.6258520162065,422.20064887212726
28,10800,50.54,377446,3.5,79.9,86.1,83.7,109.8478066,75.7,37641.67,1.450117475,2.5,마포구,아파트,201406,762.2858713945817,178.96898175370842,2080.1109806349255,765.1299427902052
18,40000,81.92,471906,4.3,99.0,98.5,99.8,112.9172714,140.0,51000.0,0.700351002,0.5,은평구,아파트,202006,631.7009929603254,168.4001524402792,818.8670777730375,362.21376357376266
31,37000,65.08,468983,4.1,90.4,95.3,91.0,107.6345984,91.7,113500.0,0.817232189,1.25,양천구,아파트,201703,1245.6041286375068,380.5311235172233,2882.6265454431295,511.925112168606
9,49000,113.89,310925,3.1,96.3,100.2,98.5,95.90196078,125.2,67444.44,1.208076929,1.5,강북구,아파트,201909,978.2708582751136,143.15865829009618,678.2407887677404,1896.808167721821
10,16000,37.53,419625,3.7,83.7,88.0,86.0,120.3488372,80.9,21369.23,1.241960036,1.75,구로구,오피스텔,201505,1715.4939809509629,152.37038979815063,621.8194097746416,1409.420184935567
26,35500,112.29,403885,4.5,79.2,85.6,82.7,121.038496,75.7,67533.33,0.92281419,2.5,동작구,아파트,201402,1280.8287081418441,174.999878761871,957.2864878247939,1070.408126745897
17,32000,59.96,306663,3.6,87.5,92.9,89.5,115.9660107,89.2,37177.78,1.12467817,1.25,서대문구,아파트,201608,750.7578066920637,190.84832642682062,442.6610084809883,1384.7417051380571
3,95000,115.99,299044,4.5,94.8,99.0,96.7,78.90196078,117.9,119950.0,0.813000236,1.75,성동구,아파트,201901,237.9389679577122,81.58212288962758,1976.5186495861494,1114.3595578741524
24,29000,72.75,492793,2.9,74.5,81.2,78.8,110.8477666,73.2,35675.0,0.8603119850158691,3.0,양천구,아파트,201209,254.78599283409704,351.610380889721,1565.8275462935924,871.8368566349905
2,72000,84.96,300991,3.5,94.7,98.5,95.7,94.44444444,122.4,95500.0,0.776394081,1.5,성동구,아파트,201810,237.9389679577122,81.58212288962758,1976.5186495861494,1114.3595578741524
14,120000,84.24,522782,3.0,107.9,107.5,108.1,93.59861592,183.2,270000.0,0.7595515847206116,1.5,강남구,아파트,202204,552.467005187389,251.3175864736018,1543.5158535437877,660.1684432402234
8,58000,84.94,654241,3.0,85.4,90.8,87.6,123.1663685,84.8,75750.0,1.015461137,1.5,송파구,아파트,201511,698.1319711031323,191.2851414062662,2381.089820330579,630.9935460286072
26,12000,42.93,352013,3.3,81.7,87.2,84.9,116.8755595,77.4,22964.29,0.878238575,2.0,도봉구,아파트,201412,1184.4106410491263,134.7552392864289,1769.4851263308906,392.52670861296104
2,60000,84.99,306765,3.1,93.0,97.4,93.0,102.5154457,100.0,80959.09,0.957763639,1.5,서대문구,아파트,201711,731.8269945526781,115.06723962929007,319.24286831610937,1252.41200023439
15,21500,84.98,421109,3.8,79.6,86.0,83.4,114.3688451,76.0,23050.0,1.178874327,2.5,구로구,아파트,201404,1140.8981431992538,256.9568663961749,810.3737072508909,326.2344217416892
22,31000,59.74,662019,3.0,96.9,100.5,98.7,99.98039216,127.1,64041.67,0.834577094,1.25,송파구,아파트,201910,97.68546601800058,122.82437217428281,3639.5059849477343,956.9108532773405
26,19000,50.0,669058,2.8,75.0,81.7,79.2,116.9553327,72.8,34000.0,0.9529907703399658,2.75,송파구,아파트,201211,924.5432862411296,235.7860477700885,2874.8789703621196,845.8131825343512
23,23000,59.96,403885,3.3,81.7,87.2,84.9,116.8755595,77.4,26200.0,0.92281419,2.0,동작구,아파트,201412,144.08661637322197,143.0765547964015,411.36303742848946,421.96621810534293
35,18650,49.94,500104,3.401169776916504,102.58370208740234,101.30428314208984,100.82218933105467,128.53302001953125,158.2765350341797,42850.0,0.6686773300170898,3.5,노원구,아파트,202308,798.1819411797925,233.85810204518543,1636.6672831227406,1913.20714938524
4,47400,59.91,338115,3.1,109.3,108.7,112.9,67.89542484,146.2,79500.0,1.08391535282135,3.5,동대문구,아파트,202302,404.21495621042453,379.32166126888126,1551.9362989856627,858.5358446675465
3,47000,84.8,674828,4.5,72.3,78.2,74.5,114.46012878417967,82.0,97684.62,0.9336015582084656,2.75,송파구,아파트,201102,629.1759240489441,105.57846546637265,3314.8783816090126,616.2511916220282
27,77000,84.52,423950,3.0,96.9,100.5,98.7,99.98039216,127.1,183916.67,1.273709685,1.25,서초구,아파트,201910,281.61807959016585,142.3142763089602,1790.8067342500237,2351.317628333789
8,48000,84.97,585425,3.6,86.4,91.7,89.0,115.2504472,85.5,59090.38,0.905159242,1.5,강서구,아파트,201605,340.3236967855954,260.7136795149413,438.69290655119414,765.0615237229002
12,39000,87.22,360631,3.5,94.7,98.5,95.7,94.44444444,122.4,49533.33,1.446977205,1.5,영등포구,오피스텔,201810,288.17749972894296,511.92466467291297,2554.265363678787,1586.4578491482828
26,11000,53.16,359554,2.9,75.3,82.1,79.4,109.2525068,72.1,18050.0,1.0923888683319092,2.75,도봉구,아파트,201212,1415.9145333395888,123.11867949103781,1387.7151943079157,486.16889251773415
23,3500,34.47,493515,3.1,80.8,86.6,84.5,114.4583706,77.1,8500.0,1.079200307,2.25,은평구,연립다세대,201409,572.8902524980596,423.9508513276221,2848.9849131416863,1108.4291936491522
8,20000,59.96,359109,3.8,72.0,78.2,74.2,114.36483764648438,81.2,34600.0,1.1800724267959597,2.75,동대문구,아파트,201101,968.1375252653112,263.65440607818283,517.3811915464935,1255.255344429782
28,15000,45.77,565244,4.2,85.8,91.0,88.6,114.8479428,84.5,26829.41,0.795326429,1.5,노원구,아파트,201603,966.7265753057451,221.62018005692482,1757.949999539671,1783.5687053300144
12,44000,84.95,415281,3.3,88.3,93.1,89.9,115.0485437,91.6,51875.0,1.193505338,1.25,구로구,아파트,201610,340.52703670265527,407.15645624606486,2168.9134863804657,2102.3473732330895
11,8500,36.98,306297,3.2,81.1,86.5,84.7,117.0098478,77.5,10300.0,1.307108062,2.0,서대문구,연립다세대,201410,777.2723480151672,379.00233105738585,748.7930129908068,1166.1617949400577
2,51000,59.98,300991,4.0,94.1,98.2,94.6,85.1217656,107.9,103500.0,0.776394081,1.5,성동구,아파트,201805,311.7732651304506,133.25723271445457,1938.813768298341,341.0482666297563
20,28000,84.94,305511,4.1,98.6,101.0,99.5,109.6879536,134.6,38450.0,0.889048654,1.25,강북구,아파트,202002,1159.7485104083014,307.7494515015697,1083.1833339535647,526.7438778901918
11,40000,59.94,121678,3.1,96.3,100.2,98.5,95.90196078,125.2,77393.75,3.170242073,1.5,중구,아파트,201909,604.0598628693747,457.7140664491761,1629.373538995725,685.0767454423177
3,20697,114.81,484742,2.8,75.0,81.7,79.2,116.9553327,72.8,40850.0,0.9055262207984924,2.75,강동구,아파트,201211,906.6563213057673,286.559985872197,6148.80778117739,985.6438687439479
17,44000,84.93,557563,4.3,72.5,78.6,74.9,113.8249969482422,81.7,69666.67,1.6329755783081057,3.0,강남구,아파트,201103,508.91642802705917,176.9358053758722,5734.754210565825,468.4363807991276
14,130000,117.62,218385,4.3,104.9,102.3,102.2,119.4605358,169.3,260000.0,1.003434688,0.5,용산구,아파트,202103,414.6697818923925,315.03670733043657,2301.1283998811487,1266.6486128167614
34,24000,51.48,440981,3.0,108.8,108.0,109.1,94.15609381,180.2,103250.0,0.7140414118766785,1.75,양천구,아파트,202206,419.58566755814707,278.6358893976582,1581.0857124407335,944.402959145243
33,22000,50.67,446398,4.9,104.3,101.6,101.7,126.2853005,168.7,69800.0,0.669275695,0.5,양천구,아파트,202102,1668.7144957290318,209.4144425040717,2815.236552152632,1147.9196947068099
5,41000,30.01,364219,4.0,106.3,103.7,103.2,110.2824041,173.8,37300.0,0.934811427,0.5,마포구,아파트,202105,74.5439907343582,182.21754310772445,945.4592179753053,853.4558062820406
23,39000,49.86,567007,3.4,84.4,89.2,86.8,120.0805009,83.2,54476.32,1.481194994,1.5,강남구,아파트,201508,951.7861440558096,373.5033075351692,4651.933167614626,1648.0959856361721
20,25000,59.7,393517,3.0,108.8,108.0,109.1,94.15609381,180.2,28000.0,0.6589990258216858,1.75,구로구,연립다세대,202206,1772.2063441279945,465.6926913764781,545.9206306379384,598.2928676172852
19,78000,153.61,217288,2.7,110.5,110.3,113.9,85.35947712,177.64724731445312,350000.0,0.8192105293273926,3.5,용산구,아파트,202306,1080.0223124983513,298.0126270389472,2130.2742439563026,1642.9129361912894
18,25000,84.91,473861,3.9,79.4,85.9,83.0,120.2775291,76.0,37076.0,1.12022471,2.5,강동구,아파트,201403,921.4274036555943,109.91992525031661,3819.9014494773096,828.607167746342
28,32000,84.93,473861,3.9,79.4,85.9,83.0,120.2775291,76.0,51250.0,1.12022471,2.5,강동구,아파트,201403,253.35609744137838,134.79989556409106,3958.2456798197923,426.96753258409524
13,145000,114.99,531575,3.9,95.7,99.7,97.9,83.64705882,122.2,227102.94,1.327495552,1.5,강남구,아파트,201907,720.6075521068519,200.11868397846462,3057.379608364356,605.1100609350865
21,50000,129.45,561070,4.5,79.2,85.6,82.7,121.038496,75.7,68500.0,1.517021284,2.5,강남구,아파트,201402,298.3017530511581,104.4730634455297,4132.23599358344,1019.8439764671779
28,18000,39.6,579138,4.0,99.6,98.8,100.0,117.4511224,147.2,56276.47,0.753540274,0.5,강서구,아파트,202007,1974.987785206645,332.06104595601045,1874.047970033656,405.6601401445446
35,30000,68.99,500104,3.1,109.3,108.7,112.9,67.89542484,146.2,53175.0,0.8222483992576599,3.5,노원구,아파트,202302,954.0952346609665,162.99277624880975,1942.7393495266545,2422.4318323859306
25,37000,79.56,400902,3.0,96.9,100.5,98.7,99.98039216,127.1,69000.0,1.071304205,1.25,구로구,아파트,201910,212.71227770083777,121.04384195725795,1999.909442823691,1435.7610596008535
15,14000,49.77,587991,3.1,76.8,83.2,80.8,111.1824015,73.5,18777.27,1.1812340021133425,2.5,노원구,아파트,201306,1047.3286903926055,164.03384984408734,3756.570793372158,1036.0350398204976
12,60000,84.93,662838,4.2,98.5,100.1,99.4,108.3393764,135.7,90000.0,0.80275876,0.75,송파구,아파트,202003,766.0021675699173,254.09076747426428,3984.8778805893276,533.8965668891477
33,25000,67.41,366258,4.3,99.0,98.5,99.8,112.9172714,140.0,50666.67,1.280663382,0.5,영등포구,아파트,202006,402.9395190101529,126.80335413732352,2381.4308183808953,2153.3345661866497
8,38000,84.51,455764,3.0,95.9,100.0,98.2,92.76470588,123.8,53650.0,0.695242113,1.5,양천구,아파트,201908,2046.4599548198078,283.48102951065647,2865.707619101069,1302.1520271808915
16,30000,59.57,419625,3.2,84.9,90.0,87.1,122.0035778,83.9,33914.29,1.241960036,1.5,구로구,아파트,201509,1784.5119957149059,319.37206660067227,718.7453697683908,1357.3768258185535
27,67000,118.25,387858,4.2,98.5,100.1,99.4,108.3393764,135.7,90125.0,0.796868308,0.75,동작구,아파트,202003,608.2800588752019,172.48913414051125,789.3610545258798,425.169285063029
18,25000,84.78,580630,4.0,82.9,88.1,85.7,120.9302326,79.4,31433.33,0.937566624,1.75,강서구,아파트,201503,1527.842837382447,265.76504480231966,1211.6116620895648,465.2247365112862
8,38000,114.71,503853,3.6,84.1,88.5,86.5,120.6171735,82.5,39050.0,1.199362608,1.5,관악구,아파트,201507,2747.3959198178,207.36201856937112,3659.075491611098,1248.8310469982468
28,23000,68.86,572940,3.8,83.9,88.2,86.2,119.8121646,81.4,23130.77,0.887204028,1.5,노원구,아파트,201506,628.4165395822004,124.85055430390415,515.805403452099,714.3512695874387
24,43000,75.66,303057,4.3,95.3,98.8,97.0,69.01960784,116.1,68833.33,0.910663395,1.75,서대문구,아파트,201903,248.2107367962242,394.4137937879503,406.77619323456275,417.7119697536606
7,52500,84.9,433809,4.1,90.4,95.3,91.0,107.6345984,91.7,67180.0,0.967619601,1.25,강동구,아파트,201703,136.9821736252937,393.26201123039056,2117.0702061234138,699.8861197501369
4,52000,74.96,439368,3.6,86.4,91.7,89.0,115.2504472,85.5,68945.0,1.105039681,1.5,서초구,아파트,201605,2517.929904571851,115.02545142731684,3204.330223211804,1583.5793348421798
0,10000,84.97,420803,3.0,72.8,79.8,76.8,114.26410675048828,80.2,31819.33,1.1498863697052002,3.25,구로구,아파트,201108,302.43857018561516,512.9518462909818,1765.6674085083546,1332.2668880256554
19,52000,84.9,366806,3.4,98.0,101.1,99.1,112.0392157,131.7,117500.0,1.254647924,1.25,마포구,아파트,201912,722.4135219356809,331.8591261913616,698.9505907795007,418.4434725869102
32,11566,41.3,522235,4.1,103.1,101.5,101.1,133.5264301,161.4,49472.22,0.710203555,0.5,노원구,아파트,202012,1190.128137254251,236.21428531582987,2414.456119040862,2166.492554728189
16,106000,59.98,522782,3.0,108.4,107.8,108.5,94.39638601,180.4,403500.0,1.049840807914734,1.75,강남구,아파트,202205,720.6075521068519,200.11868397846462,3057.379608364356,605.1100609350865
24,18000,49.72,555097,3.6,92.2,96.5,92.3,101.8534863,98.0,29625.0,0.754199704,1.25,노원구,아파트,201708,664.646656712349,134.10869245905485,1016.1906959400151,2151.2397502521158
26,40900,101.86,386616,4.0,105.6,103.4,102.7,109.7212165,170.8,113000.0,0.819117853,0.5,중랑구,아파트,202104,346.02684415883186,131.30677291671446,1576.1478675397407,391.79510023845376
0,52000,84.83,340267,4.5,94.8,99.0,96.7,78.90196078,117.9,80000.0,1.017015451,1.75,동대문구,아파트,201901,404.21495621042453,379.32166126888126,1551.9362989856627,858.5358446675465
18,22000,84.88,421109,3.4,78.9,85.3,82.5,120.5908684,75.0,27000.0,1.178874327,2.5,구로구,아파트,201401,1956.6557706257483,476.03377435297375,585.2877104158895,976.7988390179846
14,30000,59.9,369595,4.9,90.0,94.9,90.7,108.4289497,91.0,40000.0,1.368126641,1.25,마포구,아파트,201702,577.0939459724273,325.10862035761636,2239.870543340227,1618.6775817274458
14,40000,83.98,360631,4.6,93.6,97.8,93.9,99.543379,104.8,50000.0,1.446977205,1.5,영등포구,아파트,201802,365.6460568865833,147.51793172569967,3891.224894314287,193.1145327462321
32,5500,48.6,473861,3.5,79.7,85.9,83.6,110.2506714,75.7,49132.35,1.12022471,2.5,강동구,아파트,201405,955.9918492901422,425.0915677457798,5039.212253787478,944.1273785462815
0,100000,84.93,429232,3.5,94.7,98.5,95.7,94.44444444,122.4,262000.0,1.078594039,1.5,서초구,아파트,201810,1152.78232233108,208.6679142152616,726.2623199769052,3078.358339670088
20,12000,39.6,561431,4.2,73.6,80.4,77.8,113.80680084228516,77.7,18980.0,1.4648679494857788,3.25,강서구,아파트,201202,1526.9523868929589,176.24399325418315,2253.056652623049,559.9628724792326
0,10676,49.34,421109,3.9,79.4,85.9,83.0,120.2775291,76.0,39950.0,1.178874327,2.5,구로구,아파트,201403,0.0,250.83880497784773,1506.0356383902165,1183.0005647129951
29,31500,39.53,525570,2.8,107.1,104.8,105.2,108.2660515,188.5,151166.67,1.142804016,0.75,강남구,아파트,202110,951.7861440558096,373.5033075351692,4651.933167614626,1648.0959856361721
20,23000,59.69,409495,3.3,93.1,97.2,93.3,100.1902588,100.9,34100.0,1.108572127,1.5,구로구,아파트,201712,1939.2007094089845,369.71032280977755,210.5165652408173,767.9173203487123
16,65000,85.0,380622,2.7,110.5,110.3,113.9,85.35947712,177.41641235351562,131750.0,1.0954116582870483,3.5,동작구,아파트,202306,342.6053410388165,229.10048241728495,1265.0311597327996,1153.6531945901397
12,18000,84.96,564602,3.8,72.0,78.2,74.2,114.46027374267578,81.2,35500.0,1.281121850013733,2.75,강서구,아파트,201101,1638.2430253851458,233.77514978690886,1080.9996522820184,423.8242546421867
4,83000,39.95,120430,3.2,107.1,104.0,103.7,119.982699,181.7,173500.0,2.17092733,0.5,중구,아파트,202107,581.1725129700532,104.76995397147297,842.5704879692405,252.61828121256346
18,40000,59.96,300991,4.1,93.8,98.1,94.4,89.53576865,107.4,85433.33,0.776394081,1.5,성동구,아파트,201804,194.1646372692073,196.11692728190678,1620.1195059189051,674.3881684027103
23,41000,89.98,592308,4.0,94.4,98.6,95.2,93.91171994,115.0,76000.0,0.766884633,1.5,강서구,아파트,201808,1332.7584565317409,155.328861787119,1386.3829870709835,796.3918606798866
30,20000,84.93,658553,3.3,80.5,86.6,84.2,111.5487914,76.4,37250.0,1.191436661,2.25,송파구,아파트,201408,1184.477932446209,418.87757731034355,2099.770164188921,1430.8400424392191
12,17000,28.64,560257,3.6,86.7,92.1,89.2,115.7871199,86.6,18700.0,1.424301744,1.25,강남구,오피스텔,201606,226.1654131437603,633.127285584146,1904.927443175391,1270.9313704314156
6,30000,84.79,493515,3.1,80.8,86.6,84.5,114.4583706,77.1,43350.0,1.079200307,2.25,은평구,아파트,201409,648.183370186132,234.78264673114901,4608.410893038428,592.2891267599249
24,12000,33.18,532511,4.4,95.5,98.8,97.2,71.09803922,116.1,21750.0,0.772934452,1.75,노원구,아파트,201904,465.57346432028766,200.02381480967023,414.86853928349103,1900.0183249605127
30,18000,59.2,555097,3.6,92.2,96.5,92.3,101.8534863,98.0,35566.67,0.754199704,1.25,노원구,아파트,201708,628.4165395822004,124.85055430390415,515.805403452099,714.3512695874387
19,93000,119.47,372625,3.0,107.8,107.6,107.7,90.60938101,181.3,182000.0,0.985785961151123,1.25,영등포구,아파트,202203,775.8418073513013,217.02107887768327,2867.6204773176205,1780.3515028740894
1,25000,84.59,489536,3.5,74.3,80.8,78.0,114.36483764648438,76.2,41880.06,1.1805015802383425,3.25,은평구,아파트,201204,1515.4422425618004,151.35086371927508,701.046628225073,548.8342515267026
2,11425,59.95,421837,3.0,77.5,83.6,81.1,117.2777269,73.7,35800.0,0.8871888518333435,2.5,구로구,아파트,201308,302.43857018561516,512.9518462909818,1765.6674085083546,1332.2668880256554
4,40000,30.04,419614,3.1,100.4,99.3,100.2,120.7096307,151.9,58000.0,1.072431676,0.5,서초구,연립다세대,202008,596.7251336156215,297.03718163676564,1155.0383210849798,2071.59384554349
14,19500,84.83,482586,4.5,72.3,78.2,74.5,113.80957794189452,82.0,24500.0,1.463124394416809,2.75,은평구,아파트,201102,364.59450397689363,467.02578863126365,1231.7864512799904,1115.8823304397895
37,85000,107.53,567007,3.2,84.9,90.0,87.1,122.0035778,83.9,113000.0,1.481194994,1.5,강남구,아파트,201509,636.8370240306539,184.5365102175898,1950.3984121932342,664.3569764962625
35,63000,160.28,557563,3.2,72.6,78.9,75.8,114.19934844970705,80.6,222000.0,0.9003264904022217,3.0,강남구,아파트,201105,892.00696378205,316.6860016910443,1809.793131849768,1119.5415251339953
23,11000,50.67,494724,3.2,72.6,78.9,75.8,114.19934844970705,80.6,20772.22,0.9055262207984924,3.0,양천구,아파트,201105,1668.7144957290318,209.4144425040717,2815.236552152632,1147.9196947068099
27,10000,50.14,587991,3.2,76.1,82.6,80.3,114.3446379,73.7,21268.42,1.1620889902114868,2.75,노원구,아파트,201304,864.8238238316717,483.5025047869395,742.6137336386188,2183.3052308086976
28,18500,73.08,421109,3.9,79.4,85.9,83.0,120.2775291,76.0,31321.43,1.178874327,2.5,구로구,아파트,201403,1377.0527373526365,141.85783208497094,974.5891458652621,1723.437014737339
18,34650,55.37,338115,2.7,111.1,110.0,113.8,87.94771242,184.9490203857422,103000.0,0.9071191549301147,3.5,동대문구,아파트,202307,653.6958467282765,532.635669048505,1163.49539556072,563.2333427999178
24,10500,41.3,594568,3.5,73.1,79.9,77.7,112.36486053466795,78.0,27350.0,1.206440567970276,3.25,노원구,아파트,201201,798.1819411797925,233.85810204518543,1636.6672831227406,1913.20714938524
14,32000,59.96,292786,3.0,81.4,86.6,84.9,115.7564906,77.5,44308.33,1.178712104,2.0,성동구,아파트,201411,133.06852731409606,194.80351798426145,1791.530425894048,478.8692174594149
20,25000,84.86,532511,3.0,95.9,100.0,98.2,92.76470588,123.8,50900.0,0.772934452,1.5,노원구,아파트,201908,368.4492251164302,142.84680188901802,2621.7172378284645,1289.9403079988745
13,17000,59.34,564602,3.2,72.6,78.9,75.8,114.1829071044922,80.6,28875.0,1.0323559045791626,3.0,강서구,아파트,201105,950.3736254969944,283.5700960726475,1021.799283600918,1374.9786007527598
20,26500,59.52,555097,3.2,92.8,97.0,92.8,103.1332745,99.4,36800.0,0.754199704,1.25,노원구,아파트,201710,456.6071868278295,122.13139644106298,1517.678130518522,2222.2003964203936
41,27000,86.78,340267,3.4,98.0,101.1,99.1,112.0392157,131.7,133750.0,1.017015451,1.25,동대문구,아파트,201912,845.7096062522636,548.8768518287023,1168.9989847356553,1199.9254285578015
20,35000,84.93,522235,4.2,98.5,100.1,99.4,108.3393764,135.7,43500.0,0.710203555,0.75,노원구,아파트,202003,966.8937688936193,518.4920920656781,469.233582723079,2209.6589193871896
32,60000,141.52,365111,2.7,110.5,110.3,113.9,85.35947712,177.70216369628906,122000.0,0.5525639057159424,3.5,마포구,아파트,202306,343.01829454556326,351.37715325388484,735.83054509085,1503.786373808958
16,38300,59.99,432206,4.1,98.3,101.4,99.3,112.3004354,132.7,68922.22,0.574200995,1.25,성북구,아파트,202001,474.82314979690386,109.55124879660823,779.142245741257,677.2189882481299
34,66500,125.79,652993,2.9,108.9,108.5,109.7,91.34948097,173.2,149000.0,0.8603162169456482,2.25,송파구,아파트,202207,79.51705718676747,262.97686415853934,1054.7837035057485,762.4428118174761
8,33000,59.97,380669,2.8,75.0,81.7,79.2,116.9553327,72.8,49000.0,0.9337541460990906,2.75,마포구,아파트,201211,94.81100054126011,301.3059452275294,691.9684899718538,785.5326264796877
25,44000,59.58,308122,2.8,109.4,110.0,113.4,76.69281046,150.7,84333.33,1.212983012199402,3.5,서대문구,아파트,202304,95.43534744295816,385.87619121475046,648.3086310039698,199.16895730211496
33,53000,65.34,462235,3.6,94.6,98.4,95.4,98.28767123,121.5,153166.67,0.750835745,1.5,양천구,아파트,201809,1741.9969590136034,237.8973173100178,2375.981068631822,383.39136510658284
9,35700,84.92,409495,4.1,90.4,95.3,91.0,107.6345984,91.7,43000.0,1.108572127,1.25,구로구,아파트,201703,784.8698199180927,499.2517149169482,589.7061409251322,611.229148011783
31,15000,50.14,555097,3.4,91.8,96.3,92.0,107.9063604,97.8,35655.56,0.754199704,1.25,노원구,아파트,201707,864.8238238316717,483.5025047869395,742.6137336386188,2183.3052308086976
